Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.196462222854974,9.5053143980808,s0001,b3734,,
2,0.207556981154669,1.40855431905898,s0001,b1603,,
3,0.189173104637489,14.8247850706621,s0001,b2297,b2458,
4,0.189173104637489,14.8247850706621,s0001,b1849,b3115,b2296
