Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.254015503348631,0.280376851262967,b1054,b2914,b4090,
3,0.254015503348886,0.280376851262904,b2914,b4090,b4042,
3,0.254015503348631,0.280376851262741,b2914,b4090,b3546,
4,0.25166292497542,0.277836246550844,b0907,b0529,b2914,b4090
4,0.250395506828556,0.276437015471767,b0910,b0907,b2914,b4090
4,0.242373432554939,0.267580633021853,b0907,b2914,b4090,b2285
4,0.242406082042693,0.267562621522129,b4388,b2914,b4090,b2285
4,0.242406082041902,0.267562621241482,b2913,b2914,b4090,b2285
