Deletion size,Max growth rate,Min production rate,Deleted genes,,
3,0.217075036782729,0.0140599501335426,TM0289,TM0211,TM0546
3,0.103313411606123,0.00669052487919989,TM0273,TM0211,TM0545
3,0.217075036782729,0.0140599501335426,TM0289,TM0211,TM0545
3,0.103313411606123,0.00669052487919989,TM0273,TM0211,TM0546
