Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.201949777708867,0.647274281279256,TM1154
1,0.201949770410423,0.647274257886947,TM0428
1,0.201949770410386,0.647274257886493,TM0066
1,0.201949777708867,0.647274281279256,TM1155
