Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.359606707775731,0.0321326573733005,PHATRDRAFT_35819
1,0.359606707775811,0.0321326573733076,PHATRDRAFT_47395
1,0.359606707775731,0.0321326573733004,PHATRDRAFT_35579
