Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.283558381214824,0.0128109195478503,YPO3371,YPO1384,YPO4078,YPO3825,YPO3937,YPO3428,YPO0348,YPO0253,YPO3992,YPO0347,YPO1963,YPO0460,YPO0670,YPO2303,YPO3914,YPO1389,YPO1851,YPO3418,YPO2370,YPO0439,YPO2567,,,,,,,,
21,0.283558381214824,0.0128109195456272,YPO3371,YPO1384,YPO4078,YPO3825,YPO3937,YPO3428,YPO0459,YPO1962,YPO0348,YPO0253,YPO3992,YPO0347,YPO0436,YPO0670,YPO2303,YPO3914,YPO1389,YPO1851,YPO3418,YPO2370,YPO2567,,,,,,,,
21,0.283558381214824,0.0128109195482533,YPO3371,YPO1384,YPO4078,YPO3825,YPO3937,YPO3949,YPO3428,YPO0348,YPO0253,YPO3992,YPO0347,YPO1964,YPO0670,YPO2303,YPO3914,YPO1851,YPO3418,YPO2370,YPO0439,YPO0442,YPO2567,,,,,,,,
22,0.283558381214826,0.0128109195476805,YPO3371,YPO1384,YPO4078,YPO3825,YPO3937,YPO3949,YPO3428,YPO1962,YPO0348,YPO0253,YPO3992,YPO0347,YPO0670,YPO2303,YPO3914,YPO0440,YPO1389,YPO1851,YPO3418,YPO2370,YPO2567,YPO1171,,,,,,,
22,0.283558381214824,0.0128109195452092,YPO3371,YPO1384,YPO4078,YPO3825,YPO3937,YPO3949,YPO3428,YPO0348,YPO0253,YPO3992,YPO0347,YPO1964,YPO0670,YPO2303,YPO3914,YPO0440,YPO1851,YPO3418,YPO2370,YPO0914,YPO2567,YPO1171,,,,,,,
22,0.156444629462786,0.0488118849932179,YPO3371,YPO1384,YPO4078,YPO3825,YPO3937,YPO3949,YPO3428,YPO0348,YPO3992,YPO0347,YPO3516,YPO0670,YPO2303,YPO3914,YPO3520,YPO1389,YPO1851,YPO3418,YPO2370,YPO0921,YPO2836,YPO2567,,,,,,,
23,0.106013437905136,0.0891076539306795,YPO3371,YPO1384,YPO4078,YPO3825,YPO3937,YPO3949,YPO3428,YPO0348,YPO0253,YPO3992,YPO0347,YPO3202,YPO3516,YPO0436,YPO0670,YPO2303,YPO3914,YPO3376,YPO1389,YPO1851,YPO3418,YPO2370,YPO2567,,,,,,
23,0.128957806395692,0.0172369753483631,YPO3371,YPO1384,YPO4078,YPO3825,YPO3937,YPO3428,YPO0459,YPO0348,YPO1845,YPO1109,YPO0670,YPO2303,YPO3914,YPO0440,YPO3358,YPO2559,YPO3376,YPO1851,YPO3418,YPO2370,YPO0921,YPO2836,YPO2567,,,,,,
23,0.216630163772112,0.0179553150304565,YPO1384,YPO4078,YPO3825,YPO3937,YPO3949,YPO3428,YPO0348,YPO0253,YPO3992,YPO0347,YPO3516,YPO1145,YPO3014,YPO0670,YPO2303,YPO3914,YPO3520,YPO1851,YPO3418,YPO2370,YPO1133,YPO0442,YPO2567,,,,,,
23,0.110417623815647,0.0407058999626644,YPO3371,YPO1384,YPO4078,YPO3825,YPO3937,YPO3428,YPO0459,YPO0348,YPO0253,YPO3992,YPO0347,YPO3202,YPO3516,YPO0436,YPO0670,YPO2303,YPO3914,YPO1851,YPO3418,YPO2370,YPO0921,YPO1133,YPO2567,,,,,,
