Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.552565117542525,0.106367127403206,b4467,b1478,b1241,b0351,b2925,b2097,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b2690,b1525,b4015,b2661,b1602,b1380,b2660,b1695,b1771,b0606,b2285,,,,,,,,,,,,,,,,,,,,
25,0.462220893995508,1.95397332188937,b3553,b1478,b1241,b0351,b0871,b2925,b2097,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b2690,b1033,b1602,b4381,b2492,b0904,b1380,b2660,b1771,b0606,b2285,,,,,,,,,,,,,,,,,,,
25,0.48924226437862,1.20965311894717,b3553,b1241,b0351,b0871,b2925,b2097,b1004,b3713,b1109,b0046,b3236,b1779,b2690,b1033,b1602,b4381,b1727,b2492,b0904,b1380,b2660,b1771,b0606,b2285,b4209,,,,,,,,,,,,,,,,,,,
25,0.493189169757312,0.16669424044851,b4467,b1478,b1241,b4069,b2297,b2458,b2926,b1004,b3713,b1109,b0046,b3236,b2210,b1602,b2913,b3915,b0452,b2492,b0904,b1380,b1771,b0606,b2285,b1011,b4209,,,,,,,,,,,,,,,,,,,
25,0.502085583813859,0.0966499686154787,b4467,b1478,b1241,b4069,b3115,b1849,b2296,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b4015,b1602,b2913,b2492,b0904,b1380,b1771,b0606,b2285,b1007,,,,,,,,,,,,,,,,,,,
25,0.509556867438524,0.0604803236981138,b4467,b1478,b1241,b0351,b0871,b2779,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b1602,b2913,b4381,b0529,b2492,b0904,b1380,b1771,b1511,b0606,b2285,b1009,,,,,,,,,,,,,,,,,,,
25,0.509574913048486,0.0602541759451675,b4467,b1241,b0351,b0871,b3844,b1004,b3713,b1109,b0046,b3236,b1779,b0937,b0261,b1602,b2913,b4381,b1727,b0529,b2492,b0904,b1380,b1771,b0606,b2285,b1011,,,,,,,,,,,,,,,,,,,
25,0.509556867438524,0.0604803236981138,b4467,b1478,b1241,b0351,b0871,b2779,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b1602,b2913,b4381,b0529,b2492,b0904,b1380,b1771,b1511,b0606,b2285,b1011,,,,,,,,,,,,,,,,,,,
25,0.449426611343937,1.92000044572174,b4467,b1478,b1241,b4069,b2297,b2458,b2925,b2097,b2926,b1004,b3713,b1109,b0046,b3236,b2690,b2210,b1602,b2492,b0904,b1380,b2660,b1771,b0606,b2285,b4209,,,,,,,,,,,,,,,,,,,
25,0.502124842423492,0.0926252122674522,b4467,b1478,b1241,b4069,b2297,b2458,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b4015,b1602,b2913,b3915,b1539,b2492,b0904,b1380,b1771,b0606,b2285,b1008,,,,,,,,,,,,,,,,,,,
26,0.427863857955765,2.53628823871094,b4467,b1478,b1241,b4069,b3115,b1849,b2296,b2779,b2925,b2097,b3844,b1004,b3713,b1109,b0046,b3236,b2690,b2210,b1602,b2492,b0904,b1380,b2660,b1771,b0606,b2285,,,,,,,,,,,,,,,,,,
26,0.502071349470645,0.445155788194747,b3553,b1478,b1241,b4069,b2297,b2458,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b1033,b1602,b0153,b2492,b0904,b0591,b1380,b2660,b1771,b1518,b0606,b2285,b1007,,,,,,,,,,,,,,,,,,
26,0.499558619991909,0.0961635356744041,b4467,b1478,b1241,b4069,b2297,b2458,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b2210,b1602,b0507,b0755,b3612,b2492,b0904,b1380,b2660,b1771,b0606,b2285,b1010,,,,,,,,,,,,,,,,,,
