Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,
7,0.346502239151337,0.00712626207097168,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_55192,PHATRDRAFT_49112,PHATRDRAFT_20183,PHATRDRAFT_859,PHATRDRAFT_20445,
7,0.346502239151282,0.00712626207101223,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_54219,PHATRDRAFT_55035,PHATRDRAFT_40430,PHATRDRAFT_859,PHATRDRAFT_36390,
7,0.346502239151337,0.00712626207097168,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_54219,PHATRDRAFT_49112,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_25572,
7,0.346502239151338,0.00712626207108341,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_42015,PHATRDRAFT_20183,PHATRDRAFT_40430,PHATRDRAFT_859,PHATRDRAFT_23365,
7,0.346502239151226,0.00712626207101109,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_20183,PHATRDRAFT_859,PHATRDRAFT_20445,PHATRDRAFT_23365,PHATRDRAFT_51830,
7,0.346502239151282,0.00712626207101223,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_54219,PHATRDRAFT_49112,PHATRDRAFT_55035,PHATRDRAFT_40430,PHATRDRAFT_859,
7,0.346502239151336,0.00712626207101335,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_45947,PHATRDRAFT_20183,PHATRDRAFT_859,PHATRDRAFT_20445,PHATRDRAFT_23365,
7,0.346502239151282,0.00712626207101223,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_55192,PHATRDRAFT_20183,PHATRDRAFT_29016,PHATRDRAFT_859,PHATRDRAFT_36390,
7,0.346502239151386,0.00712626207101436,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_42015,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_25572,PHATRDRAFT_23365,
7,0.346502239151448,0.00712626207101564,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_54219,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_20445,PHATRDRAFT_44384,
7,0.346502239151446,0.0071262620710156,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_20183,PHATRDRAFT_40430,PHATRDRAFT_19708,PHATRDRAFT_859,PHATRDRAFT_23365,
7,0.346502239151338,0.00712626207108341,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_20183,PHATRDRAFT_29016,PHATRDRAFT_859,PHATRDRAFT_23365,PHATRDRAFT_51830,
7,0.346502239151282,0.00712626207101223,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_54219,Phatr3_EG02215,PHATRDRAFT_55035,PHATRDRAFT_40430,PHATRDRAFT_859,
7,0.346502239151278,0.00712626207101215,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_42015,PHATRDRAFT_20183,PHATRDRAFT_29016,PHATRDRAFT_19708,PHATRDRAFT_859,
7,0.346502239151335,0.00712626207101332,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_55192,PHATRDRAFT_20183,PHATRDRAFT_859,Phatr3_EG02101,PHATRDRAFT_23365,
