Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928829616,0.0798233532124452,YPL061W,YKL106W,YEL047C,YOR120W,YLL043W,YDR272W,YBL045C,YHR208W,YJR078W,YJL121C,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928857372,0.0798233524066488,YPL061W,YKL106W,YJL060W,YEL047C,YOR120W,YLL043W,YDR272W,YBL045C,YHR208W,YJL121C,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928857372,0.0798233508629868,YPL061W,YKL106W,YJL060W,YEL047C,YDR272W,YBL045C,YIL053W,YER062C,YHR208W,YJL121C,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928843494,0.0798233431619076,YPL061W,YKL106W,YEL047C,YBL045C,YIL053W,YER062C,YHR208W,YJR078W,YML004C,YJL121C,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928843494,0.0798233431619076,YPL061W,YKL106W,YEL047C,YDR272W,YBL045C,YIL053W,YER062C,YHR208W,YJR078W,YJL121C,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928840025,0.0798233369323869,YPL061W,YKL106W,YEL047C,YIL111W,YNL052W,YIL053W,YER062C,YHR208W,YJR078W,YJL121C,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928857372,0.0798233524066488,YPL061W,YKL106W,YEL047C,YOR120W,YLL043W,YDR272W,YBL045C,YLR231C,YHR208W,YJL121C,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928843494,0.0798233479784603,YPL061W,YKL106W,YEL047C,YOR120W,YLL043W,YIL111W,YNL052W,YLR231C,YHR208W,YJL121C,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928829616,0.0798233532124452,YPL061W,YKL106W,YEL047C,YOR120W,YLL043W,YBL045C,YHR208W,YJR078W,YML004C,YJL121C,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928857372,0.0798233508629868,YPL061W,YKL106W,YEL047C,YDR272W,YBL045C,YIL053W,YER062C,YLR231C,YHR208W,YJL121C,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928857372,0.0798233508629868,YPL061W,YKL106W,YJL060W,YEL047C,YBL045C,YIL053W,YER062C,YHR208W,YML004C,YJL121C,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928857372,0.0798233524066488,YPL061W,YKL106W,YJL060W,YEL047C,YOR120W,YLL043W,YBL045C,YHR208W,YML004C,YJL121C,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928843494,0.0798233522599844,YPL061W,YKL106W,YJL060W,YEL047C,YIL111W,YNL052W,YIL053W,YER062C,YHR208W,YJL121C,,,,,,,,,,,,,,,,,,,,,,
10,0.172548928857372,0.0798233396871159,YPL061W,YKL106W,YEL047C,YOR120W,YLL043W,YIL111W,YNL052W,YHR208W,YJR078W,YJL121C,,,,,,,,,,,,,,,,,,,,,,
11,0.169638232498866,0.0951122125282721,YPL061W,YEL063C,YKR039W,YEL047C,YOR120W,YLL043W,YIL111W,YNL052W,YLR231C,YJL121C,YKL184W,,,,,,,,,,,,,,,,,,,,,
11,0.169638232481519,0.0951121957613964,YPL061W,YEL063C,YKR039W,YEL047C,YIL111W,YNL052W,YIL053W,YER062C,YLR231C,YKL174C,YJL121C,,,,,,,,,,,,,,,,,,,,,
11,0.172548928843494,0.0798233479784603,YPL061W,YFL053W,YML070W,YKL106W,YJL060W,YEL047C,YLL043W,YIL111W,YNL052W,YHR208W,YJL121C,,,,,,,,,,,,,,,,,,,,,
11,0.169638232481519,0.0951121908719528,YPL061W,YEL063C,YKR039W,YEL047C,YIL111W,YNL052W,YIL053W,YER062C,YJR078W,YJL121C,YKL184W,,,,,,,,,,,,,,,,,,,,,
11,0.169638232498866,0.0951122125282721,YPL061W,YEL063C,YJL060W,YKR039W,YEL047C,YOR120W,YLL043W,YIL111W,YNL052W,YJL121C,YKL184W,,,,,,,,,,,,,,,,,,,,,
11,0.16963823247805,0.0951121891257265,YPL061W,YEL063C,YJL060W,YKR039W,YEL047C,YOR120W,YLL043W,YDR272W,YBL045C,YKL174C,YJL121C,,,,,,,,,,,,,,,,,,,,,
11,0.169638232450294,0.0951121755766708,YPL061W,YEL063C,YKR039W,YEL047C,YOR120W,YLL043W,YBL045C,YJR078W,YML004C,YJL121C,YKL184W,,,,,,,,,,,,,,,,,,,,,
11,0.16963823247805,0.0951121899090575,YPL061W,YEL063C,YKR039W,YEL047C,YBL045C,YIL053W,YER062C,YLR231C,YML004C,YKL174C,YJL121C,,,,,,,,,,,,,,,,,,,,,
11,0.16963823247805,0.095112183887037,YPL061W,YEL063C,YJL060W,YKR039W,YEL047C,YOR120W,YLL043W,YDR272W,YBL045C,YJL121C,YKL184W,,,,,,,,,,,,,,,,,,,,,
11,0.169638232450294,0.0951121835436852,YPL061W,YEL063C,YKR039W,YEL047C,YOR120W,YLL043W,YIL111W,YNL052W,YJR078W,YKL174C,YJL121C,,,,,,,,,,,,,,,,,,,,,
11,0.169638232481519,0.0951121950585499,YPL061W,YEL063C,YKR039W,YEL047C,YBL045C,YIL053W,YER062C,YJR078W,YML004C,YJL121C,YKL184W,,,,,,,,,,,,,,,,,,,,,
11,0.172548928857372,0.0798233524066488,YPL061W,YFL053W,YML070W,YKL106W,YEL047C,YLL043W,YBL045C,YLR231C,YHR208W,YML004C,YJL121C,,,,,,,,,,,,,,,,,,,,,
