Deletion size,Max growth rate,Min production rate,Deleted genes,,,
1,0.124894995682895,0.400304073038134,TM0428,,,
1,0.12489499568285,0.40030407303795,TM0066,,,
4,0.113211906951797,0.209985678820038,TM1385,TM1640,TM1217,TM1667
4,0.113211906951797,0.209985678820038,TM1385,TM1640,TM1217,TM0296
