Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,
3,0.273927256681863,0.327258160329675,YLR027C,YDR148C,YHR208W,,,,,,,,,
3,0.273927256645435,0.327258157912367,YLR027C,YHR208W,YGR244C,,,,,,,,,
4,0.27390297223684,0.327229146082413,YLR027C,YHR208W,YKL141W,YDR178W,,,,,,,,
8,0.171005271377905,0.0276763633484381,YGR087C,YLR044C,YLR134W,YDR380W,YDL080C,YDR148C,YMR250W,YLR348C,,,,
9,0.171005271376169,0.0276759269174411,YGR087C,YLR044C,YLR134W,YDR380W,YDL080C,YDL210W,YOR348C,YDR148C,YLR348C,,,
12,0.154886630444669,0.077719069903901,YOL086C,YDL168W,YMR303C,YGL256W,YBR145W,YGR087C,YLR044C,YLR134W,YMR189W,YGR244C,YJL121C,YLR348C
