Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,
10,0.0914075826669595,0.123565873183876,BSU24170,BSU13110,BSU15350,BSU00730,BSU11670,BSU19370,BSU40190,BSU39760,BSU03910,BSU37660,,,,,
10,0.0913820461687842,0.123768884662757,BSU24170,BSU13110,BSU15350,BSU19370,BSU32410,BSU40190,BSU00930,BSU39760,BSU03910,BSU37660,,,,,
10,0.0893470108557581,0.288265478842198,BSU24170,BSU13110,BSU04470,BSU29470,BSU36000,BSU15350,BSU11670,BSU07570,BSU40190,BSU28430,,,,,
10,0.0914075826877759,0.123565895147157,BSU24170,BSU13110,BSU29470,BSU15350,BSU11670,BSU19370,BSU40190,BSU00930,BSU24120,BSU03910,,,,,
10,0.091382046168784,0.123768874724947,BSU24170,BSU13110,BSU29470,BSU15350,BSU00730,BSU19370,BSU32410,BSU40190,BSU24130,BSU03910,,,,,
10,0.0896338438401657,0.155002890693964,BSU24170,BSU13110,BSU29470,BSU15350,BSU06510,BSU19370,BSU40190,BSU00930,BSU24120,BSU03910,,,,,
10,0.0896338438401657,0.155002890693964,BSU24170,BSU13110,BSU15350,BSU06510,BSU00730,BSU19370,BSU40190,BSU24140,BSU03910,BSU37660,,,,,
10,0.0896338438679214,0.155002913079839,BSU24170,BSU13110,BSU29470,BSU15350,BSU06510,BSU00730,BSU19370,BSU40190,BSU39760,BSU03910,,,,,
10,0.0878210266104154,0.306520059951747,BSU24170,BSU13110,BSU04470,BSU29470,BSU36000,BSU15350,BSU06510,BSU07570,BSU40190,BSU28430,,,,,
10,0.0896338438401657,0.155002890693964,BSU24170,BSU13110,BSU29470,BSU15350,BSU06510,BSU00730,BSU19370,BSU40190,BSU24120,BSU03910,,,,,
10,0.0878210266052112,0.306520062889579,BSU24170,BSU13110,BSU29470,BSU36000,BSU15350,BSU06510,BSU19370,BSU40190,BSU24140,BSU03910,,,,,
10,0.0896338438401657,0.15500287499179,BSU24170,BSU13110,BSU04470,BSU29470,BSU15350,BSU06510,BSU00730,BSU07570,BSU40190,BSU28430,,,,,
10,0.0896338438401657,0.155002890693964,BSU24170,BSU13110,BSU29470,BSU15350,BSU06510,BSU19370,BSU40190,BSU24140,BSU00930,BSU03910,,,,,
10,0.0896338438401657,0.15500287499179,BSU24170,BSU13110,BSU04470,BSU15350,BSU06510,BSU07570,BSU40190,BSU00930,BSU28430,BSU37660,,,,,
10,0.0896338438679214,0.155002913079839,BSU24170,BSU13110,BSU29470,BSU15350,BSU06510,BSU19370,BSU40190,BSU00930,BSU39760,BSU03910,,,,,
10,0.0896338438401657,0.15500287499179,BSU24170,BSU13110,BSU04470,BSU15350,BSU06510,BSU00730,BSU07570,BSU40190,BSU28430,BSU37660,,,,,
10,0.0878210266052112,0.306520062889579,BSU24170,BSU13110,BSU29470,BSU36000,BSU15350,BSU06510,BSU19370,BSU40190,BSU24130,BSU03910,,,,,
10,0.091382046168784,0.123768874724947,BSU24170,BSU13110,BSU29470,BSU15350,BSU19370,BSU32410,BSU40190,BSU24140,BSU00930,BSU03910,,,,,
10,0.0896338438401657,0.155002890693964,BSU24170,BSU13110,BSU29470,BSU15350,BSU06510,BSU19370,BSU40190,BSU24130,BSU00930,BSU03910,,,,,
10,0.0913820461687842,0.123768884662757,BSU24170,BSU13110,BSU15350,BSU00730,BSU19370,BSU32410,BSU40190,BSU39760,BSU03910,BSU37660,,,,,
10,0.0896338438401657,0.15500287499179,BSU24170,BSU13110,BSU04470,BSU29470,BSU15350,BSU06510,BSU07570,BSU40190,BSU00930,BSU28430,,,,,
10,0.0914075826877759,0.123565895147157,BSU24170,BSU13110,BSU15350,BSU11670,BSU19370,BSU40190,BSU00930,BSU24120,BSU03910,BSU37660,,,,,
10,0.091382046168784,0.123768874724947,BSU24170,BSU13110,BSU15350,BSU19370,BSU32410,BSU40190,BSU24140,BSU00930,BSU03910,BSU37660,,,,,
10,0.0896338438401657,0.155002890693964,BSU24170,BSU13110,BSU15350,BSU06510,BSU00730,BSU19370,BSU40190,BSU24120,BSU03910,BSU37660,,,,,
11,0.0915085012356194,0.122763887485206,BSU13110,BSU04470,BSU29470,BSU15350,BSU00730,BSU07570,BSU32410,BSU40190,BSU17150,BSU28430,BSU38990,,,,
11,0.0913820461549062,0.123768823766699,BSU24170,BSU13110,BSU29470,BSU15350,BSU00730,BSU19370,BSU32410,BSU37120,BSU39670,BSU24120,BSU03910,,,,
11,0.091382046168784,0.123768874724947,BSU24170,BSU13110,BSU15350,BSU19370,BSU40190,BSU00930,BSU24120,BSU03910,BSU37660,BSU32460,BSU32450,,,,
11,0.0915085012425582,0.122763919684904,BSU13110,BSU15350,BSU00730,BSU19370,BSU32410,BSU40190,BSU18230,BSU39760,BSU03910,BSU38990,BSU37660,,,,
11,0.0898408291888563,0.136017195655254,BSU24170,BSU13110,BSU04470,BSU29470,BSU15350,BSU10520,BSU07570,BSU40190,BSU00680,BSU00930,BSU28430,,,,
11,0.0894678927294037,0.287505461007436,BSU13110,BSU29470,BSU36000,BSU15350,BSU11670,BSU19370,BSU40190,BSU18230,BSU39760,BSU03910,BSU38990,,,,
11,0.0913820461549065,0.123768846547384,BSU24170,BSU13110,BSU04470,BSU15350,BSU07570,BSU32410,BSU37120,BSU39670,BSU00930,BSU28430,BSU37660,,,,
11,0.0911377419700346,0.126741327882384,BSU07840,BSU24170,BSU13110,BSU04470,BSU29470,BSU15350,BSU07570,BSU40190,BSU00680,BSU00930,BSU28430,,,,
11,0.0913820461549065,0.123768846547384,BSU24170,BSU13110,BSU04470,BSU15350,BSU00730,BSU07570,BSU32410,BSU37120,BSU39670,BSU28430,BSU37660,,,,
11,0.0897555036404134,0.154059584996171,BSU13110,BSU04470,BSU15350,BSU06510,BSU07570,BSU40190,BSU17150,BSU00930,BSU28430,BSU38990,BSU37660,,,,
11,0.0897555036404134,0.154059584996171,BSU13110,BSU04470,BSU29470,BSU15350,BSU06510,BSU00730,BSU07570,BSU40190,BSU17150,BSU28430,BSU38990,,,,
11,0.0897555035710245,0.154059476426294,BSU13110,BSU29470,BSU15350,BSU06510,BSU00730,BSU19370,BSU40190,BSU17150,BSU24140,BSU03910,BSU38990,,,,
11,0.0893226125376465,0.288418865913283,BSU24170,BSU13110,BSU04470,BSU29470,BSU36000,BSU15350,BSU07570,BSU32410,BSU37120,BSU39670,BSU28430,,,,
11,0.0913820461549062,0.123768823766699,BSU24170,BSU13110,BSU15350,BSU19370,BSU32410,BSU37120,BSU39670,BSU24140,BSU00930,BSU03910,BSU37660,,,,
11,0.0896338438332268,0.155002868859331,BSU24170,BSU13110,BSU29470,BSU15350,BSU06510,BSU00730,BSU19370,BSU37120,BSU39670,BSU24130,BSU03910,,,,
11,0.0896338438332268,0.155002868859331,BSU24170,BSU13110,BSU29470,BSU15350,BSU06510,BSU19370,BSU37120,BSU39670,BSU24140,BSU00930,BSU03910,,,,
11,0.0913820461549062,0.123768823766699,BSU24170,BSU13110,BSU29470,BSU15350,BSU19370,BSU32410,BSU37120,BSU39670,BSU24140,BSU00930,BSU03910,,,,
11,0.0911377046348983,0.12670524961217,BSU24170,BSU13110,BSU04470,BSU29470,BSU15350,BSU07570,BSU40190,BSU00680,BSU00930,BSU28430,BSU23500,,,,
11,0.0896338438332268,0.155002861597388,BSU24170,BSU13110,BSU04470,BSU15350,BSU06510,BSU00730,BSU07570,BSU37120,BSU39670,BSU28430,BSU37660,,,,
11,0.0897555036404134,0.154059584996171,BSU13110,BSU04470,BSU29470,BSU15350,BSU06510,BSU00730,BSU07570,BSU40190,BSU18230,BSU28430,BSU38990,,,,
11,0.0915085012425582,0.122763919684904,BSU13110,BSU15350,BSU19370,BSU32410,BSU40190,BSU18230,BSU00930,BSU39760,BSU03910,BSU38990,BSU37660,,,,
11,0.0913820461687842,0.123768884662757,BSU24170,BSU13110,BSU29470,BSU15350,BSU19370,BSU40190,BSU00930,BSU39760,BSU03910,BSU32460,BSU32450,,,,
11,0.0914075826669595,0.123565867553675,BSU24170,BSU13110,BSU04470,BSU29470,BSU15350,BSU00730,BSU11670,BSU07570,BSU37120,BSU39670,BSU28430,,,,
11,0.0915085012356194,0.122763887485206,BSU13110,BSU04470,BSU15350,BSU07570,BSU32410,BSU40190,BSU17150,BSU00930,BSU28430,BSU38990,BSU37660,,,,
11,0.0915341085163469,0.12256041799956,BSU13110,BSU04470,BSU15350,BSU00730,BSU11670,BSU07570,BSU40190,BSU18230,BSU28430,BSU38990,BSU37660,,,,
11,0.0911377419700346,0.126741328199577,BSU07840,BSU24170,BSU13110,BSU15350,BSU00730,BSU19370,BSU40190,BSU00680,BSU39760,BSU03910,BSU37660,,,,
11,0.0898408291888563,0.136017195655254,BSU24170,BSU13110,BSU04470,BSU29470,BSU15350,BSU00730,BSU10520,BSU07570,BSU40190,BSU00680,BSU28430,,,,
11,0.0913820462104173,0.123768914774895,BSU24170,BSU13110,BSU15350,BSU19370,BSU32410,BSU37120,BSU39670,BSU00930,BSU39760,BSU03910,BSU37660,,,,
11,0.0894434283390078,0.287659291348439,BSU13110,BSU04470,BSU36000,BSU15350,BSU07570,BSU32410,BSU40190,BSU17150,BSU28430,BSU38990,BSU37660,,,,
11,0.0893226125376465,0.288418865913283,BSU24170,BSU13110,BSU04470,BSU36000,BSU15350,BSU07570,BSU32410,BSU37120,BSU39670,BSU28430,BSU37660,,,,
11,0.0878210266086808,0.306520060877645,BSU24170,BSU13110,BSU36000,BSU15350,BSU06510,BSU19370,BSU37120,BSU39670,BSU39760,BSU03910,BSU37660,,,,
11,0.0896338438332268,0.155002868859331,BSU24170,BSU13110,BSU15350,BSU06510,BSU19370,BSU37120,BSU39670,BSU24140,BSU00930,BSU03910,BSU37660,,,,
11,0.0898408291888563,0.136017195655254,BSU24170,BSU13110,BSU04470,BSU15350,BSU00730,BSU10520,BSU07570,BSU40190,BSU00680,BSU28430,BSU37660,,,,
11,0.0911377419630957,0.126741322454106,BSU07840,BSU24170,BSU13110,BSU15350,BSU19370,BSU40190,BSU00680,BSU24140,BSU00930,BSU03910,BSU37660,,,,
11,0.0915341084608359,0.122560377187692,BSU13110,BSU15350,BSU11670,BSU19370,BSU40190,BSU17150,BSU24140,BSU00930,BSU03910,BSU38990,BSU37660,,,,
11,0.0897555036404134,0.154059584996171,BSU13110,BSU04470,BSU29470,BSU15350,BSU06510,BSU07570,BSU40190,BSU17150,BSU00930,BSU28430,BSU38990,,,,
11,0.0898408291888563,0.136017195655254,BSU24170,BSU13110,BSU04470,BSU15350,BSU10520,BSU07570,BSU40190,BSU00680,BSU00930,BSU28430,BSU37660,,,,
11,0.0896338438332268,0.155002861597388,BSU24170,BSU13110,BSU04470,BSU29470,BSU15350,BSU06510,BSU07570,BSU37120,BSU39670,BSU00930,BSU28430,,,,
11,0.0897555036404134,0.154059584996171,BSU13110,BSU04470,BSU15350,BSU06510,BSU07570,BSU40190,BSU18230,BSU00930,BSU28430,BSU38990,BSU37660,,,,
11,0.0914075826669595,0.123565867553675,BSU24170,BSU13110,BSU04470,BSU29470,BSU15350,BSU11670,BSU07570,BSU37120,BSU39670,BSU00930,BSU28430,,,,
11,0.0915085012356194,0.122763887485206,BSU13110,BSU04470,BSU15350,BSU00730,BSU07570,BSU32410,BSU40190,BSU17150,BSU28430,BSU38990,BSU37660,,,,
11,0.0879378118698218,0.305797318683778,BSU13110,BSU04470,BSU36000,BSU15350,BSU06510,BSU07570,BSU40190,BSU18230,BSU28430,BSU38990,BSU37660,,,,
11,0.0897555036126577,0.154059534006025,BSU13110,BSU29470,BSU15350,BSU06510,BSU00730,BSU19370,BSU40190,BSU18230,BSU39760,BSU03910,BSU38990,,,,
11,0.091382046168784,0.123768874724947,BSU24170,BSU13110,BSU15350,BSU00730,BSU19370,BSU40190,BSU24120,BSU03910,BSU37660,BSU32460,BSU32450,,,,
11,0.0915341085675212,0.122560491307913,BSU13110,BSU29470,BSU15350,BSU11670,BSU19370,BSU40190,BSU17150,BSU00930,BSU39760,BSU03910,BSU38990,,,,
11,0.0913820461965396,0.123768914232611,BSU24170,BSU13110,BSU04470,BSU29470,BSU15350,BSU07570,BSU40190,BSU00930,BSU28430,BSU32460,BSU32450,,,,
11,0.0915085012633749,0.12276391730033,BSU13110,BSU29470,BSU15350,BSU19370,BSU32410,BSU40190,BSU17150,BSU24130,BSU00930,BSU03910,BSU38990,,,,
12,0.0913889399827958,0.123878019223982,BSU27200,BSU24170,BSU04470,BSU29470,BSU15350,BSU00730,BSU07570,BSU40190,BSU12160,BSU18570,BSU27220,BSU28430,,,
12,0.0913820461549065,0.123768846547384,BSU24170,BSU13110,BSU04470,BSU29470,BSU15350,BSU00730,BSU07570,BSU37120,BSU39670,BSU28430,BSU32460,BSU32450,,,
12,0.0913820461549062,0.123768823766699,BSU24170,BSU13110,BSU15350,BSU00730,BSU19370,BSU37120,BSU39670,BSU24140,BSU03910,BSU37660,BSU32460,BSU32450,,,
12,0.0915085012148029,0.122763864635149,BSU13110,BSU04470,BSU15350,BSU07570,BSU32410,BSU37120,BSU39670,BSU18230,BSU00930,BSU28430,BSU38990,BSU37660,,,
12,0.0912634838906923,0.125707040538878,BSU13110,BSU15350,BSU00730,BSU19370,BSU40190,BSU00680,BSU18230,BSU24130,BSU03910,BSU38990,BSU37660,BSU23500,,,
12,0.0915341085371636,0.122560454237868,BSU13110,BSU04470,BSU15350,BSU00730,BSU11670,BSU07570,BSU37120,BSU39670,BSU17150,BSU28430,BSU38990,BSU37660,,,
12,0.0915341085371636,0.122560454237868,BSU13110,BSU04470,BSU15350,BSU00730,BSU11670,BSU07570,BSU37120,BSU39670,BSU18230,BSU28430,BSU38990,BSU37660,,,
12,0.0913889399619788,0.123878017733789,BSU27200,BSU24170,BSU15350,BSU00730,BSU19370,BSU40190,BSU12160,BSU18570,BSU27220,BSU24140,BSU03910,BSU37660,,,
12,0.0915085012148029,0.122763864635149,BSU13110,BSU04470,BSU29470,BSU15350,BSU07570,BSU32410,BSU37120,BSU39670,BSU18230,BSU00930,BSU28430,BSU38990,,,
12,0.0913889399619788,0.123878017733789,BSU27200,BSU24170,BSU15350,BSU19370,BSU40190,BSU12160,BSU18570,BSU27220,BSU00930,BSU24120,BSU03910,BSU37660,,,
12,0.0893473348940318,0.288600317794104,BSU24170,BSU36000,BSU15350,BSU11670,BSU19370,BSU40190,BSU12160,BSU18570,BSU27220,BSU39760,BSU03910,BSU37660,,,
12,0.0878673910445914,0.297568008792419,BSU24170,BSU13110,BSU29470,BSU36000,BSU15350,BSU10520,BSU19370,BSU37120,BSU39670,BSU00680,BSU24130,BSU03910,,,
