Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,
5,0.800294672369783,0.47361918884602,b0008,b2464,b2029,b1907,b0112,,,,
7,0.800294672369797,0.473619189053547,b0008,b0767,b2464,b1907,b0112,b0837,b0124,,
7,0.800294672369797,0.473619189053547,b0008,b2464,b1852,b1907,b0112,b0837,b0124,,
7,0.800294672369783,0.473619188888587,b0008,b2464,b1852,b1907,b0112,b3437,b4268,,
7,0.800294672369783,0.473619188888587,b0008,b0767,b2464,b1907,b0112,b3437,b4268,,
9,0.800294672369881,0.473619189234797,b0008,b0767,b2464,b1907,b0112,b4265,b4321,b3415,b4476
9,0.800294672369881,0.473619189234797,b0008,b2464,b1852,b1907,b0112,b4265,b4321,b3415,b4476
