Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
3,0.0564786780939971,2.55636228318583,TM0273,TM1640,TM1217,,
4,0.0564837828003262,2.55634722487615,TM0209,TM0289,TM1640,TM1217,
5,0.0775513195624354,2.17362123810322,TM1385,TM1640,TM1217,TM0296,TM0068
5,0.0775513195624354,2.17362123810322,TM1385,TM1640,TM1217,TM0067,TM0296
5,0.0775513195624354,2.17362123810322,TM1385,TM1640,TM1217,TM0296,TM0583
5,0.0775513195624354,2.17362123810322,TM1385,TM1640,TM1217,TM0064,TM0296
5,0.0775513195624354,2.17362123810322,TM1385,TM1062,TM1640,TM1217,TM0296
5,0.0775513195624354,2.17362123810322,TM1385,TM1640,TM1217,TM0067,TM1667
5,0.0775513195624354,2.17362123810322,TM1385,TM1640,TM1217,TM0069,TM1667
5,0.0775513195624354,2.17362123810322,TM1385,TM1640,TM1217,TM0064,TM1667
5,0.0775513195624354,2.17362123810322,TM1385,TM1640,TM1217,TM0068,TM1667
5,0.0775513195624354,2.17362123810322,TM1385,TM1640,TM1217,TM0296,TM0069
5,0.0775513195624354,2.17362123810322,TM1385,TM1640,TM1217,TM0583,TM1667
5,0.0775513195624354,2.17362123810322,TM1385,TM1062,TM1640,TM1217,TM1667
