Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.174100674832921,0.558014425424001,TM0066
1,0.174100674832003,0.558014425421017,TM0428
1,0.174100674832003,0.55801442542109,TM1154
1,0.174100674832003,0.55801442542109,TM1155
