Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.314016270583923,0.0247922607679163,PHATRDRAFT_draft521,PHATRDRAFT_31544,,,
3,0.314016270583872,0.0247922607678903,PHATRDRAFT_draft521,PHATRDRAFT_55069,PHATRDRAFT_38946,,
3,0.314016270584092,0.0247922607682698,PHATRDRAFT_draft521,PHATRDRAFT_20318,PHATRDRAFT_35580,,
3,0.314016270583872,0.0247922607678903,PHATRDRAFT_draft521,PHATRDRAFT_11319,PHATRDRAFT_5423,,
3,0.314016270583898,0.0247922607679243,PHATRDRAFT_draft521,PHATRDRAFT_38085,PHATRDRAFT_42245,,
3,0.314016270583872,0.0247922607678903,PHATRDRAFT_draft521,PHATRDRAFT_17720,PHATRDRAFT_20318,,
3,0.314016270583933,0.0247922607679572,PHATRDRAFT_draft521,PHATRDRAFT_20310,YP_874486_AT1,,
3,0.314016270583872,0.0247922607678903,PHATRDRAFT_draft521,PHATRDRAFT_17720,YP_874486_AT1,,
3,0.314016270583933,0.0247922607679572,PHATRDRAFT_draft521,PHATRDRAFT_20310,PHATRDRAFT_20318,,
3,0.314016270583925,0.0247922607679387,PHATRDRAFT_draft521,PHATRDRAFT_22803,PHATRDRAFT_12331,,
3,0.314016270583924,0.0247922607680515,PHATRDRAFT_draft521,PHATRDRAFT_51970,YP_874486_AT1,,
3,0.314016270583924,0.0247922607680515,PHATRDRAFT_draft521,PHATRDRAFT_47293,PHATRDRAFT_51970,,
3,0.314016270583872,0.0247922607678903,PHATRDRAFT_draft521,PHATRDRAFT_47293,PHATRDRAFT_23723,,
3,0.314016270583924,0.0247922607680515,PHATRDRAFT_draft521,PHATRDRAFT_35691,PHATRDRAFT_51970,,
3,0.314016270583872,0.0247922607678903,PHATRDRAFT_draft521,PHATRDRAFT_22803,PHATRDRAFT_5423,,
3,0.314016270584022,0.0247922607679289,PHATRDRAFT_draft521,PHATRDRAFT_48078,PHATRDRAFT_12331,,
3,0.314016270583872,0.0247922607678903,PHATRDRAFT_draft521,PHATRDRAFT_41969,PHATRDRAFT_5423,,
3,0.314016270583908,0.0247922607680557,PHATRDRAFT_draft521,PHATRDRAFT_54478,YP_874486_AT1,,
3,0.314016270583872,0.0247922607678903,PHATRDRAFT_draft521,PHATRDRAFT_35691,PHATRDRAFT_23723,,
4,0.314016270583777,0.0247922607679776,PHATRDRAFT_54015,PHATRDRAFT_20318,PHATRDRAFT_23723,PHATRDRAFT_28181,
4,0.314016270583923,0.0247922607678929,PHATRDRAFT_54015,PHATRDRAFT_55069,PHATRDRAFT_38946,PHATRDRAFT_21970,
4,0.314016270583926,0.0247922607682267,PHATRDRAFT_54015,PHATRDRAFT_23913,PHATRDRAFT_47293,PHATRDRAFT_28181,
4,0.314016270584143,0.0247922607679811,PHATRDRAFT_draft521,PHATRDRAFT_41886,PHATRDRAFT_39681,YP_874486_AT1,
4,0.314016270583924,0.0247922607680069,PHATRDRAFT_54015,PHATRDRAFT_48078,PHATRDRAFT_12331,PHATRDRAFT_21970,
4,0.314016270583777,0.0247922607679776,PHATRDRAFT_54015,PHATRDRAFT_41969,PHATRDRAFT_47293,PHATRDRAFT_28181,
4,0.314016270583777,0.0247922607679776,PHATRDRAFT_54015,PHATRDRAFT_38946,PHATRDRAFT_23723,PHATRDRAFT_28181,
4,0.31401627058398,0.0247922607678047,PHATRDRAFT_54015,PHATRDRAFT_17720,PHATRDRAFT_12331,PHATRDRAFT_21970,
4,0.314016270583923,0.0247922607678929,PHATRDRAFT_54015,PHATRDRAFT_19979,PHATRDRAFT_20318,PHATRDRAFT_21970,
4,0.314016270583926,0.0247922607678235,PHATRDRAFT_54015,PHATRDRAFT_38085,PHATRDRAFT_35580,PHATRDRAFT_28181,
4,0.314016270583979,0.0247922607677699,PHATRDRAFT_54015,PHATRDRAFT_38946,PHATRDRAFT_21970,PHATRDRAFT_51970,
4,0.314016270583927,0.0247922607680639,PHATRDRAFT_54015,PHATRDRAFT_48078,PHATRDRAFT_20318,PHATRDRAFT_21970,
4,0.314016270583932,0.0247922607680948,PHATRDRAFT_54015,PHATRDRAFT_54478,PHATRDRAFT_38085,PHATRDRAFT_21970,
5,0.280898715446555,0.0428017187493611,PHATRDRAFT_draft521,PHATRDRAFT_30145,PHATRDRAFT_36257,PHATRDRAFT_38085,PHATRDRAFT_49903
5,0.314016270583923,0.0247922607678929,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_54015,PHATRDRAFT_20318,PHATRDRAFT_21970
