Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.062520584120951,3.9404663680577,TM0273,TM1640,TM1217,
4,0.0625262680864743,3.9404572978487,TM0209,TM0289,TM1640,TM1217
