Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
4,0.232752989615169,0.573346668232599,YPO0070,YPO1771,YPO1321,YPO3141,,,
4,0.232752989615169,0.573346668233673,YPO0070,YPO1771,YPO1321,YPO2074,,,
4,0.232752989615171,0.573346668234753,YPO0793,YPO0070,YPO1771,YPO1321,,,
4,0.232752989615835,0.573346668239614,YPO3080,YPO0070,YPO1771,YPO1321,,,
4,0.232752989615169,0.573346668232761,YPO0070,YPO1771,YPO1321,YPO3834,,,
5,0.23275298961495,0.573346668228552,YPO0181,YPO3011,YPO1771,YPO1321,YPO3141,,
5,0.232752989615186,0.57334666823368,YPO0181,YPO3011,YPO1771,YPO1321,YPO2074,,
6,0.101143871475508,0.676315488794989,YPO3371,YPO0181,YPO1845,YPO1771,YPO1321,YPO2074,
6,0.101143871474888,0.67631548879025,YPO3371,YPO0793,YPO0181,YPO1845,YPO1771,YPO1321,
6,0.10114387147601,0.676315488794397,YPO3371,YPO0181,YPO3080,YPO1845,YPO1771,YPO1321,
7,0.101143871475151,0.676315488789914,YPO0181,YPO1845,YPO1145,YPO3014,YPO1771,YPO1321,YPO2074
