Deletion size,Max growth rate,Min production rate,Deleted genes,,,
1,0.212319410081433,0.0882121329828982,CLJU_RS18495,,,
1,0.212319410081433,0.0882121329828982,CLJU_RS18510,,,
4,0.215078376822688,0.045757386973884,CLJU_RS18515,CLJU_RS07210,CLJU_RS03475,CLJU_RS18530
4,0.215078376822688,0.045757386973884,CLJU_RS11895,CLJU_RS07210,CLJU_RS03475,CLJU_RS18530
4,0.209136038579042,0.04449316936795,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,CLJU_RS18530
4,0.209136038579042,0.04449316936795,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS18530
