Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.0277100231592601,0.26083062401414,TM1611,TM0202,TM1419,
3,0.0277100231593295,0.260830624015158,TM1415,TM1611,TM0202,
3,0.0277100231592601,0.26083062401414,TM1611,TM0202,TM_1418,
3,0.0529147342359275,0.132518140607434,TM0273,TM1611,TM0202,
4,0.0529169624734186,0.132507273329223,TM0209,TM0289,TM1611,TM0202
