Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,
12,0.360154077717678,0.374884559573686,STM2927,STM0413,STM1749,STM2463,STM3680,STM2009,STM3709,STM0974,STM0152,STM0542,STM0935,STM4452,,,,,,,,
12,0.360154077717678,0.374884559573336,STM2927,STM0413,STM1749,STM2463,STM3680,STM2009,STM3709,STM0974,STM0152,STM0542,STM0935,STM1651,,,,,,,,
12,0.36015407771767,0.374884559573371,STM2927,STM0413,STM1749,STM2463,STM3680,STM2009,STM0974,STM0152,STM0542,STM0935,STM3708,STM1651,,,,,,,,
12,0.360154077717669,0.374884559573357,STM2927,STM0413,STM1749,STM2463,STM3680,STM2009,STM0974,STM0152,STM0542,STM0935,STM4452,STM3708,,,,,,,,
13,0.35850143836696,0.426341024050883,STM2927,STM0413,STM1749,STM2463,STM4275,STM2009,STM3709,STM0974,STM0152,STM0542,STM2338,STM2466,STM1651,,,,,,,
13,0.358501438366954,0.426341024050322,STM2927,STM0413,STM1749,STM2463,STM4275,STM2009,STM0974,STM0152,STM0542,STM2338,STM2466,STM4452,STM3708,,,,,,,
13,0.358501438366955,0.426341024050379,STM2927,STM0413,STM1749,STM2463,STM4275,STM2009,STM3709,STM0974,STM0152,STM0542,STM2338,STM2466,STM4452,,,,,,,
13,0.358501438366953,0.426341024050552,STM2927,STM0413,STM1749,STM2463,STM4275,STM2009,STM0974,STM0152,STM0542,STM2338,STM2466,STM3708,STM1651,,,,,,,
13,0.36011098621747,0.386933312892488,STM2927,STM1463,STM3747,STM0413,STM1749,STM2463,STM3680,STM3709,STM0974,STM0152,STM0542,STM0935,STM4452,,,,,,,
13,0.360110986217345,0.38693331287096,STM2927,STM1463,STM3747,STM0413,STM1749,STM2463,STM3680,STM3709,STM0974,STM0152,STM0542,STM0935,STM1651,,,,,,,
13,0.360110986217338,0.386933312869314,STM2927,STM1463,STM3747,STM0413,STM1749,STM2463,STM3680,STM0974,STM0152,STM0542,STM0935,STM3708,STM1651,,,,,,,
13,0.360110986217336,0.386933312869222,STM2927,STM1463,STM3747,STM0413,STM1749,STM2463,STM3680,STM0974,STM0152,STM0542,STM0935,STM4452,STM3708,,,,,,,
13,0.348878994185693,0.374864722748352,STM2927,STM3747,STM0413,STM1749,STM2463,STM3680,STM4570,STM3709,STM0974,STM0152,STM0542,STM0935,STM4452,,,,,,,
13,0.348878994185716,0.374864722749098,STM2927,STM3747,STM0413,STM1749,STM2463,STM3680,STM4570,STM0974,STM0152,STM0542,STM0935,STM3708,STM1651,,,,,,,
13,0.3488789941857,0.374864722748632,STM2927,STM3747,STM0413,STM1749,STM2463,STM3680,STM4570,STM3709,STM0974,STM0152,STM0542,STM0935,STM1651,,,,,,,
13,0.348878994185693,0.374864722748438,STM2927,STM3747,STM0413,STM1749,STM2463,STM3680,STM4570,STM0974,STM0152,STM0542,STM0935,STM4452,STM3708,,,,,,,
13,0.371533259030998,0.252588000752649,STM0413,STM1749,STM2463,STM3680,STM4568,STM4570,STM0974,STM0152,STM0170,STM0317,STM0542,STM0935,STM3708,,,,,,,
14,0.358458741404013,0.438328367450105,STM2927,STM1463,STM3747,STM0413,STM1749,STM2463,STM4275,STM3709,STM0974,STM0152,STM0542,STM2338,STM2466,STM1651,,,,,,
14,0.358458741403846,0.438328367418655,STM2927,STM1463,STM3747,STM0413,STM1749,STM2463,STM4275,STM0974,STM0152,STM0542,STM2338,STM2466,STM3708,STM1651,,,,,,
14,0.35845874140375,0.438328367401037,STM2927,STM1463,STM3747,STM0413,STM1749,STM2463,STM4275,STM0974,STM0152,STM0542,STM2338,STM2466,STM4452,STM3708,,,,,,
14,0.349028725066354,0.426797211413083,STM2927,STM3747,STM0413,STM1749,STM2463,STM4275,STM4570,STM3709,STM0974,STM0152,STM0542,STM2338,STM2466,STM1651,,,,,,
14,0.349028725066356,0.426797211413117,STM2927,STM3747,STM0413,STM1749,STM2463,STM4275,STM4570,STM0974,STM0152,STM0542,STM2338,STM2466,STM4452,STM3708,,,,,,
14,0.349028725066354,0.426797211413076,STM2927,STM3747,STM0413,STM1749,STM2463,STM4275,STM4570,STM3709,STM0974,STM0152,STM0542,STM2338,STM2466,STM4452,,,,,,
14,0.349028725066351,0.426797211413,STM2927,STM3747,STM0413,STM1749,STM2463,STM4275,STM4570,STM0974,STM0152,STM0542,STM2338,STM2466,STM3708,STM1651,,,,,,
14,0.371938711975312,0.289643552563455,STM0413,STM1749,STM2463,STM4275,STM4568,STM4570,STM0974,STM0152,STM0170,STM0317,STM0542,STM2338,STM2466,STM3708,,,,,,
14,0.371938711975312,0.289643552563478,STM0413,STM1749,STM2463,STM4275,STM4568,STM4570,STM3709,STM0974,STM0152,STM0170,STM0317,STM0542,STM2338,STM2466,,,,,,
15,0.370562469436695,0.251928006533928,STM2927,STM0413,STM1749,STM2463,STM3680,STM0491,STM0974,STM0152,STM0170,STM0317,STM0542,STM0935,STM2332,STM3708,STM4559_S,,,,,
15,0.370551747651834,0.251920717294093,STM2927,STM0413,STM1749,STM2463,STM3680,STM4570,STM0974,STM0152,STM0170,STM0317,STM0542,STM0935,STM2332,STM3708,STM4559_S,,,,,
15,0.29022927896269,0.188265420777961,STM2927,STM0413,STM1749,STM2463,STM3680,STM2009,STM1290,STM4109,STM3068,STM2141,STM0974,STM0152,STM0935,STM3708,STM1651,,,,,
15,0.371938711975315,0.289643552563837,STM0413,STM1749,STM2463,STM4275,STM4570,STM0974,STM0152,STM0170,STM0317,STM0542,STM2338,STM2466,STM3968,STM2498,STM3708,,,,,
15,0.37193871197531,0.289643552564245,STM0413,STM1749,STM2463,STM4275,STM2122,STM4570,STM3709,STM0974,STM0152,STM0170,STM0317,STM0542,STM2338,STM2466,STM2498,,,,,
16,0.2901720322145,0.19797313340921,STM2927,STM1463,STM3747,STM0413,STM1749,STM2463,STM3680,STM4109,STM3709,STM3068,STM2141,STM0974,STM0152,STM3069,STM0935,STM4452,,,,
17,0.365096218334275,0.290984880604302,STM2927,STM0413,STM1749,STM2463,STM4275,STM2009,STM1511,STM0974,STM0152,STM2338,STM2466,STM4452,STM2196,STM3240,STM3708,STM2971,STM1826,,,
