#Remaining genes,Max growth rate,Min production rate,Remaining genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.0119140078682756,0.010873914981493,YPO1222,YPO0474,YPO2206,YPO2208,YPO2264,YPO3183,YPO4119,YPO0312,YPO1430,YPO0068,YPO3937,YPO3221,YPO2776,YPO2777,YPO1599,YPO1601,YPO2775,YPO2757,YPO2829,YPO3384,YPO3924,YPO4118,YPO1600,YPO1570,YPO3939,YPO3940,YPO2180,YPO1060,YPO0024,YPO3658,YPO3659,YPO3222,YPO2768,YPO2772,YPO3558,YPO3557,YPO2995,YPO2993,YPO2293,YPO2294,YPO1775,YPO0003,YPO0906,YPO0905,YPO0907,YPO0654,YPO1074,YPO2870,YPO3588,YPO3589,YPO2221,YPO2710,YPO1505,YPO2222,YPO0253,YPO1603,YPO1773,YPO3407,YPO1410,YPO0169,YPO3118,YPO3412,YPO1548,YPO1549,YPO1546,YPO1636,YPO3400,YPO0378,YPO1547,YPO1641,YPO1545,YPO1543,YPO0058,YPO2205,YPO0672,YPO3728,YPO3077,YPO3076,YPO3899,YPO3417,YPO2871,YPO0481,YPO0482,YPO1114,YPO0532,YPO1113,YPO0531,YPO0530,YPO0533,YPO1400,YPO2494,YPO3578,YPO2021,YPO2751,YPO2907,YPO2188,YPO1395,YPO0322,YPO1569,YPO1057,YPO1108,YPO3377,YPO1845,YPO3726,YPO1598,YPO3164,YPO3166,YPO3167,YPO3165,YPO3516,YPO0658,YPO3286,YPO0040,YPO1072,YPO1073,YPO3897,YPO0931,YPO0486,YPO2769,YPO0055,YPO0648,YPO1415,YPO1587,YPO0117,YPO3501,YPO0152,YPO0246,YPO3215,YPO2054,YPO3411,YPO3888,YPO1106,YPO1115,YPO1116,YPO1396,YPO3270,YPO1605,YPO2607,YPO4089,YPO3424,YPO0926,YPO0783,YPO0085,YPO2232,YPO2203,YPO2204,YPO1209,YPO1054,YPO3446,YPO1056,YPO2227,YPO0960,YPO0561,YPO0045,YPO1046,YPO0942,YPO3075,YPO4082,YPO1383,YPO1381,YPO3500,YPO3718,YPO2686,YPO3179,YPO2912,YPO1867,YPO1540,YPO1539,YPO1050,YPO3967,YPO2298,YPO3660,YPO3243,YPO3577,YPO1650,YPO1358,YPO3521,YPO3929,YPO0057,YPO2409,YPO0416,YPO3729,YPO2828,YPO0056,YPO4090,YPO1542,YPO3059,YPO2921,YPO1544,YPO2013,YPO1390,YPO0364,YPO3273,YPO1127,YPO2391,YPO3182,YPO0155,YPO0915
