Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,
3,0.0507657000408268,0.0426357145834136,Rv1448c,Rv1445c,Rv1200,,,,,,,
4,0.0507657000408268,0.0426357145834136,Rv1448c,Rv1200,Rv1121,Rv1447c,,,,,,
4,0.0507657000408268,0.0426357145834136,Rv1122,Rv1844c,Rv1448c,Rv1200,,,,,,
8,0.0366204043637353,0.0307557569904959,Rv1448c,Rv1445c,Rv1826,Rv1832,Rv0211,Rv1837c,Rv0191,Rv1311,,
10,0.0363430176953322,0.0305227854144387,Rv1448c,Rv3303c,Rv1826,Rv1121,Rv1447c,Rv0211,Rv0191,Rv1311,Rv1915,Rv0467
