Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,
5,0.571533923303835,0.0344349188790574,b2029,b3236,b1676,b1854,b0721,,,
5,0.571533923303835,0.0344349188790574,b3236,b0767,b1676,b1854,b0721,,,
5,0.571533923303835,0.0344349188790574,b1852,b3236,b1676,b1854,b0721,,,
6,0.571533923303835,0.0344349188790574,b4152,b2029,b1479,b2463,b1676,b1854,,
6,0.571533923303835,0.0344349188790574,b2029,b3236,b1479,b2463,b1676,b1854,,
6,0.571533923303835,0.0344349188790574,b4152,b1852,b1479,b2463,b1676,b1854,,
6,0.571533923303835,0.0344349188790574,b3236,b1479,b2463,b0767,b1676,b1854,,
6,0.571533923303835,0.0344349188790574,b1852,b3236,b1479,b2463,b1676,b1854,,
6,0.571533923303835,0.0344349188790574,b4152,b1479,b2463,b0767,b1676,b1854,,
6,0.483598775675545,0.0291368262344527,b2029,b4015,b3236,b1676,b1854,b0729,,
6,0.483598775675545,0.0291368262344527,b1852,b4015,b3236,b1676,b1854,b0729,,
6,0.483598775675545,0.0291368262344527,b0727,b2029,b4015,b3236,b1676,b1854,,
6,0.483598775675545,0.0291368262344527,b0727,b1852,b4015,b3236,b1676,b1854,,
6,0.483598775675545,0.0291368262344527,b4015,b3236,b0767,b1676,b1854,b0729,,
6,0.483598775675545,0.0291368262344527,b0727,b4015,b3236,b0767,b1676,b1854,,
7,0.571533923303835,0.0344349188790574,b1611,b4122,b1612,b1852,b3236,b1676,b1854,
7,0.571533923303835,0.0344349188790574,b1611,b4122,b1612,b3236,b0767,b1676,b1854,
7,0.571533923303835,0.0344349188790574,b1611,b4122,b1612,b2029,b3236,b1676,b1854,
7,0.483598775675545,0.0291368262344527,b0727,b4014,b2976,b3236,b0767,b1676,b1854,
7,0.483598775675545,0.0291368262344527,b0727,b1852,b4014,b2976,b3236,b1676,b1854,
7,0.483598775675545,0.0291368262344527,b1852,b4014,b2976,b3236,b1676,b1854,b0729,
7,0.483598775675545,0.0291368262344527,b4014,b2976,b3236,b0767,b1676,b1854,b0729,
7,0.483598775675545,0.0291368262344527,b0727,b2029,b4014,b2976,b3236,b1676,b1854,
7,0.483598775675545,0.0291368262344527,b2029,b4014,b2976,b3236,b1676,b1854,b0729,
8,0.571533923303835,0.0344349188790574,b1611,b4122,b1612,b1479,b2463,b0767,b1676,b1854
8,0.571533923303835,0.0344349188790574,b1611,b4122,b1612,b1852,b1479,b2463,b1676,b1854
8,0.571533923303835,0.0344349188790574,b1611,b4122,b1612,b2029,b1479,b2463,b1676,b1854
