Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,
10,0.0292552974560045,0.106367845488043,PHATRDRAFT_12031,PHATRDRAFT_44906,PHATRDRAFT_draft1186,PHATRDRAFT_55126,PHATRDRAFT_46664,PHATRDRAFT_43084,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_42245,,
10,0.0292552974560517,0.106367845487834,PHATRDRAFT_12031,PHATRDRAFT_44906,PHATRDRAFT_draft1186,PHATRDRAFT_55126,PHATRDRAFT_46664,PHATRDRAFT_43084,PHATRDRAFT_20310,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,,
10,0.0296099042356545,0.106323819733186,PHATRDRAFT_12031,PHATRDRAFT_44906,PHATRDRAFT_draft1186,PHATRDRAFT_55126,PHATRDRAFT_46664,PHATRDRAFT_43084,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_54528,,
10,0.0296099042355431,0.106323819729971,PHATRDRAFT_12031,PHATRDRAFT_44906,PHATRDRAFT_54219,PHATRDRAFT_draft1186,PHATRDRAFT_55126,PHATRDRAFT_46664,PHATRDRAFT_7164,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,,
10,0.0296099042353074,0.106323819728247,PHATRDRAFT_12031,PHATRDRAFT_44906,PHATRDRAFT_draft1186,PHATRDRAFT_55126,PHATRDRAFT_46664,PHATRDRAFT_7164,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_54528,,
10,0.0821228894656784,0.0998041363624869,PHATRDRAFT_12031,PHATRDRAFT_44906,PHATRDRAFT_draft1186,PHATRDRAFT_46664,PHATRDRAFT_19708,PHATRDRAFT_43084,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_54528,,
10,0.0821228894655393,0.0998041363613314,PHATRDRAFT_12031,PHATRDRAFT_44906,PHATRDRAFT_draft1186,PHATRDRAFT_46664,PHATRDRAFT_19708,PHATRDRAFT_43084,PHATRDRAFT_20310,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,,
10,0.0821228894654286,0.0998041363614114,PHATRDRAFT_12031,PHATRDRAFT_44906,PHATRDRAFT_54219,PHATRDRAFT_draft1186,PHATRDRAFT_46664,PHATRDRAFT_19708,PHATRDRAFT_44782,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,,
10,0.0821228894654286,0.0998041363614114,PHATRDRAFT_12031,PHATRDRAFT_44906,PHATRDRAFT_54219,PHATRDRAFT_draft1186,PHATRDRAFT_46664,PHATRDRAFT_19708,PHATRDRAFT_43084,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,,
10,0.0821228894657607,0.0998041363621858,PHATRDRAFT_12031,PHATRDRAFT_44906,PHATRDRAFT_54219,PHATRDRAFT_draft1186,PHATRDRAFT_46664,PHATRDRAFT_19708,PHATRDRAFT_7164,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,,
11,0.0292552974559267,0.106367845487708,PHATRDRAFT_12031,PHATRDRAFT_44906,PHATRDRAFT_draft1186,PHATRDRAFT_55126,PHATRDRAFT_46664,PHATRDRAFT_47389,PHATRDRAFT_49524,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_42245,
