Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.161079257049071,0.516279153749184,TM0066
1,0.161079257049043,0.516279153748174,TM0428
1,0.161079257047859,0.51627915374537,TM1155
1,0.161079257047859,0.51627915374537,TM1154
