Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.854878733096597,0.154735615326684,b0910,b2143,b0337,b2406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.854878733096702,0.154735615326702,b2066,b3831,b0910,b3752,b0337,b2406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.854878733096699,0.154735615326701,b2066,b3831,b0910,b0030,b0651,b2162,b0337,b2406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.729469017538036,0.517301494850931,b3831,b3752,b4152,b1612,b1611,b4122,b0337,b4138,b4123,b0621,b4381,b2406,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.729467232653261,0.517300229101484,b4382,b3831,b4384,b3752,b4152,b1612,b1611,b4122,b0337,b4138,b4123,b0621,b2406,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.729469017538036,0.517301494850938,b3831,b4152,b0030,b1612,b1611,b4122,b0651,b2162,b0337,b4138,b4123,b0621,b4381,b2406,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.72946723265315,0.517300229100197,b4382,b3831,b4384,b4152,b0030,b1612,b1611,b4122,b0651,b2162,b0337,b4138,b4123,b0621,b2406,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.566929022063358,0.402036582147805,b4467,b2242,b3831,b3752,b1004,b3713,b1109,b0046,b1612,b1611,b4122,b0337,b2210,b1415,b4138,b4123,b0621,b4381,b2406,b3028,b1206,b2285,b3893,b1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.566929022063355,0.402036582142925,b4467,b2242,b3831,b0030,b1004,b3713,b1109,b0046,b3236,b1612,b1611,b4122,b0651,b2162,b0337,b1415,b4014,b2976,b4138,b4123,b0621,b4381,b2406,b3028,b1206,b2285,b3893,b1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.295074695765728,0.837435855060575,b2242,b3553,b1478,b1241,b0351,b3831,b4069,b4384,b3708,b3752,b2297,b2458,b2779,b2407,b1612,b1611,b4122,b3962,b0337,b0104,b2797,b3117,b1814,b4471,b3616,b3589,b4267,b1033,b0596,b3665,b1415,b1014,b1701,b1805,b2799,b3945,b3709,b4138,b4123,b0621,b2913,b4381,b2406,b3161,b0112,b0114,b2366,b2492,b0904,b1533,b3028,b1380,b1473,b4266,b3662,b2842,b1518,b1206
