Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.256121337714443,0.0274630772564052,STM4108,STM2285,STM3526,STM1290,STM4326,STM1511,STM0321,STM3529,STM1620,STM3542,STM4485,STM1448,STM0518,STM4184,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,,,,,,,,,,,,,,,,,,,
22,0.256569998439286,0.0275037317044273,STM3646,STM2285,STM3526,STM1290,STM4567,STM4326,STM1511,STM1884,STM0321,STM0840,STM0842,STM1135,STM1448,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM2051,,,,,,,,,,,,,,,,,,,
23,0.233655843390891,0.04544204827965,STM0158,STM2285,STM3526,STM0322,STM4326,STM1511,STM3068,STM2141,STM1620,STM3542,STM4485,STM1448,STM3069,STM0518,STM4184,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,,,,,,,,,,,,,,,,,,
23,0.239839846673379,0.0361451686516457,STM1749,STM2463,STM4108,STM2285,STM3526,STM0322,STM4570,STM4326,STM1885,STM2947,STM3529,STM1620,STM0368,STM1448,STM3069,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
23,0.239861057923629,0.0361378929666147,STM1463,STM1749,STM2463,STM2285,STM3526,STM0322,STM1290,STM4326,STM1884,STM0840,STM0842,STM2947,STM1620,STM0370,STM1448,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
23,0.239857933296171,0.0361303745904216,STM0158,STM1749,STM2463,STM4108,STM2285,STM3526,STM4326,STM1884,STM0321,STM2947,STM3529,STM1620,STM0491,STM1448,STM3069,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
23,0.239857933296172,0.0361303745967207,STM0158,STM1749,STM2463,STM4108,STM2285,STM3526,STM0322,STM1290,STM4326,STM1885,STM2947,STM3529,STM1620,STM0491,STM1448,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3708,,,,,,,,,,,,,,,,,,
23,0.257125162463136,0.0297193905729108,STM3646,STM4482,STM4108,STM2285,STM3526,STM1290,STM4567,STM3512,STM3541,STM4326,STM1511,STM3529,STM1135,STM1448,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM1124,,,,,,,,,,,,,,,,,,
23,0.255916422180563,0.0280254807933788,STM3646,STM2285,STM3526,STM1290,STM0169,STM4567,STM0861,STM4326,STM1511,STM0321,STM0840,STM0842,STM1135,STM0368,STM1448,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,,,,,,,,,,,,,,,,,,
23,0.25544067538143,0.028018237526477,STM3646,STM2285,STM3526,STM1290,STM4326,STM1511,STM1885,STM0321,STM0840,STM0842,STM0517,STM1135,STM4183,STM0369,STM1448,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,,,,,,,,,,,,,,,,,,
23,0.256139213971759,0.0275134604499793,STM3646,STM4108,STM2285,STM3526,STM0169,STM0861,STM4326,STM1511,STM2952,STM0321,STM3529,STM1135,STM4183,STM1448,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,STM0977,,,,,,,,,,,,,,,,,,
23,0.255461544682709,0.0280015459698577,STM2285,STM3526,STM4567,STM4326,STM1884,STM0321,STM0840,STM0842,STM3709,STM1620,STM0370,STM1448,STM3069,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM3708,,,,,,,,,,,,,,,,,,
