Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.364179433031688,1.39588046550539,b3553,b4382,b1241,b0351,b4069,b4384,b0512,b2297,b2458,b3617,b0030,b2407,b1982,b1033,b0261,b0507,b2406,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.364179433031688,1.39588046544469,b3553,b1241,b0351,b4069,b4384,b2297,b2458,b3617,b0030,b2407,b1982,b1033,b0261,b0507,b4381,b2406,b0112,b0114,b0529,b2492,b0904,b0516,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.364179433031688,1.39588046526853,b3553,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b3617,b2407,b1982,b1033,b0261,b0507,b4381,b2406,b0112,b0114,b0529,b2492,b0904,b0516,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.36417943303166,1.39588046515376,b3553,b4382,b1241,b0351,b4069,b4384,b2297,b2458,b3617,b0030,b2407,b0517,b1982,b1033,b0261,b0507,b2406,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.364181652082811,1.39588897080547,b3553,b1241,b0351,b4069,b4384,b2297,b2458,b3617,b0030,b2407,b1982,b1033,b4014,b0261,b2976,b0507,b4381,b2406,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.364179433031687,1.39588046535146,b3553,b3399,b1241,b0351,b4069,b2744,b2297,b2458,b3617,b0160,b1982,b1033,b4374,b0675,b2361,b2291,b0261,b0507,b0112,b0114,b0529,b2492,b0904,b0515,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.364179433031687,1.39588046511408,b3553,b3399,b1241,b0351,b4069,b2502,b2744,b2297,b2458,b3617,b1982,b1033,b4374,b0675,b2361,b2291,b0261,b0507,b0112,b0114,b0529,b2492,b0904,b0516,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.364175919589492,1.39586699845866,b3553,b3399,b1241,b0351,b4069,b2502,b2744,b2297,b2458,b3617,b1982,b1033,b4374,b0675,b2361,b2291,b0261,b0507,b0112,b2868,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.366461284353995,1.38544902875041,b3553,b3399,b1241,b0351,b4069,b2502,b2744,b2297,b2458,b3617,b1982,b1033,b0675,b2361,b0261,b0507,b4381,b2406,b0112,b0114,b0529,b2492,b0904,b0515,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.354920365166502,1.36039094890444,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b3617,b2407,b1982,b4014,b0261,b2976,b0507,b4381,b2406,b0112,b2975,b0114,b3603,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,
