Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.437232685762019,0.36352487405949,STM3359,STM1566,STM2472,
4,0.437408171296643,0.363670776593236,STM1469,STM0761,STM1468,STM4300
