Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
5,0.213589481315414,0.468584351531142,TM1255,TM1698,TM1585,TM0211,TM1867
5,0.213589481315414,0.468584351531143,TM1255,TM1698,TM0540,TM1585,TM0211
5,0.215730383480226,0.399766737671477,TM1255,TM1698,TM1585,TM1867,TM1270
5,0.21573038348017,0.399766737671374,TM1255,TM1698,TM0540,TM1585,TM1270
