Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,
5,0.213207060079697,0.0655875553466713,CLJU_RS11895,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS18530,,,,,,,,,,,,,
5,0.213207060079697,0.0655875553466713,CLJU_RS11880,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS18530,,,,,,,,,,,,,
5,0.207366272083212,0.0637907902415241,CLJU_RS11880,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS18530,,,,,,,,,,,,,
5,0.207366272083212,0.0637907902415241,CLJU_RS11895,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,CLJU_RS18530,,,,,,,,,,,,,
5,0.207366272083212,0.0637907902415241,CLJU_RS11895,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS18530,,,,,,,,,,,,,
5,0.207366272083212,0.0637907902415241,CLJU_RS11880,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,CLJU_RS18530,,,,,,,,,,,,,
8,0.164860917388583,0.013980247001955,CLJU_RS09865,CLJU_RS09915,CLJU_RS03525,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,CLJU_RS06260,CLJU_RS18530,,,,,,,,,,
8,0.164860917388583,0.013980247001955,CLJU_RS06265,CLJU_RS09865,CLJU_RS09915,CLJU_RS03525,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS18530,,,,,,,,,,
8,0.164860917388583,0.013980247001955,CLJU_RS06265,CLJU_RS09865,CLJU_RS09915,CLJU_RS03525,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,CLJU_RS18530,,,,,,,,,,
8,0.164860917388583,0.013980247001955,CLJU_RS09865,CLJU_RS09915,CLJU_RS03525,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS06260,CLJU_RS18530,,,,,,,,,,
9,0.164860917388583,0.0139802470021282,CLJU_RS19875,CLJU_RS16355,CLJU_RS09865,CLJU_RS09915,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS06260,CLJU_RS18530,,,,,,,,,
9,0.164860917388583,0.0139802470021282,CLJU_RS19875,CLJU_RS16355,CLJU_RS06265,CLJU_RS09865,CLJU_RS09915,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS18530,,,,,,,,,
9,0.164860917388583,0.0139802470021282,CLJU_RS19875,CLJU_RS16355,CLJU_RS09865,CLJU_RS09915,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,CLJU_RS06260,CLJU_RS18530,,,,,,,,,
9,0.164860917388583,0.0139802470021282,CLJU_RS19875,CLJU_RS16355,CLJU_RS06265,CLJU_RS09865,CLJU_RS09915,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,CLJU_RS18530,,,,,,,,,
16,0.107530336298415,0.843940249856133,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS09865,CLJU_RS09915,CLJU_RS20875,CLJU_RS02035,CLJU_RS01155,CLJU_RS03525,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS08715,CLJU_RS11985,CLJU_RS10610,CLJU_RS10705,,
16,0.107530336298415,0.843940249856492,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS09865,CLJU_RS09915,CLJU_RS20875,CLJU_RS02035,CLJU_RS01155,CLJU_RS03525,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS15865,CLJU_RS11985,CLJU_RS10705,CLJU_RS18495,,
16,0.107530336298415,0.843940249856492,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS09865,CLJU_RS09915,CLJU_RS20875,CLJU_RS02035,CLJU_RS01155,CLJU_RS03525,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS11985,CLJU_RS10610,CLJU_RS10705,CLJU_RS18495,,
16,0.107530336298415,0.843940249856133,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS09865,CLJU_RS09915,CLJU_RS20875,CLJU_RS02035,CLJU_RS01155,CLJU_RS03525,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS08715,CLJU_RS15865,CLJU_RS11985,CLJU_RS10705,,
16,0.109018106965885,0.790520138640214,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS09865,CLJU_RS09915,CLJU_RS20875,CLJU_RS02035,CLJU_RS01155,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS15865,CLJU_RS11985,CLJU_RS10705,CLJU_RS18495,CLJU_RS18530,,
16,0.109018106965885,0.790520138640214,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS09865,CLJU_RS09915,CLJU_RS20875,CLJU_RS02035,CLJU_RS01155,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS08715,CLJU_RS15865,CLJU_RS11985,CLJU_RS10705,CLJU_RS18530,,
