Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
3,0.454843458751294,0.312477911004609,STM2081,STM0007,STM2473,,,
5,0.454843458751292,0.312477911005576,STM0169,STM0861,STM0785,STM0007,STM2473,
5,0.454843458751294,0.312477911005157,STM1886,STM3542,STM4485,STM0007,STM2473,
5,0.454843458751294,0.312477911005157,STM3542,STM4485,STM0785,STM0007,STM2473,
5,0.454843458751292,0.312477911005576,STM1886,STM0169,STM0861,STM0007,STM2473,
6,0.454843458751292,0.312477911005564,STM4482,STM3512,STM3541,STM0785,STM0007,STM2473
6,0.454843458751292,0.312477911005564,STM4482,STM1886,STM3512,STM3541,STM0007,STM2473
