Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.739002722299534,0.187823749496324,b4382,b4069,b4384,b3708,b3008,b3752,b2297,b2458,b2407,b1982,b2797,b3117,b1814,b4471,b2440,b0261,b2406,b0114,b2366,b2492,b0904,b1533,b3927,b0494,b3662,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.739002722299538,0.187823749495666,b4069,b4384,b3708,b3008,b2297,b2458,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b3449,b0261,b4381,b2406,b0114,b1539,b2492,b0904,b1533,b3927,b0494,b3662,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.739002722299528,0.187823749495878,b4069,b4384,b3708,b3008,b3752,b2297,b2458,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b4381,b2406,b0114,b1539,b2492,b0904,b1533,b3927,b3825,b0494,b3662,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.734431867170968,0.186626511141083,b2836,b4382,b4069,b4384,b3708,b3008,b3752,b2297,b2458,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b2406,b0114,b1539,b2492,b0904,b1533,b3927,b3029,b3662,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.739002722299528,0.187823749497455,b4382,b4069,b4384,b3708,b3008,b2297,b2458,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b2440,b0261,b2406,b0114,b2366,b2492,b0904,b1533,b3927,b0494,b3662,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.739002722299528,0.187823749491531,b4069,b4384,b3708,b3008,b3752,b3115,b1849,b2296,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b4381,b2406,b0114,b2366,b2492,b0904,b1533,b3927,b3821,b3662,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.555196009533722,0.553755979138644,b4382,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b3617,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b2406,b0112,b0452,b0114,b2366,b2492,b0904,b1533,b3662,,,,,,,,,,,,,,,,,,,,,,,,
26,0.739002722299515,0.187823749496479,b4069,b4384,b3708,b3008,b3115,b1849,b2296,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b2440,b0261,b4381,b2406,b0114,b2366,b2492,b0904,b1533,b3927,b0494,b3662,,,,,,,,,,,,,,,,,,,,,,,,
26,0.739002722299528,0.18782374949945,b4382,b4069,b4384,b3708,b3008,b2297,b2458,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b2239,b2406,b3453,b0114,b2366,b2492,b0904,b1533,b3927,b2835,b3662,,,,,,,,,,,,,,,,,,,,,,,,
26,0.73443294303866,0.186626784535587,b2836,b4382,b4069,b4384,b3708,b3008,b3752,b3115,b1849,b2296,b2407,b3844,b1982,b2797,b3117,b1814,b4471,b0261,b2406,b0114,b2366,b2492,b0904,b1533,b3927,b3662,,,,,,,,,,,,,,,,,,,,,,,,
26,0.73289909378676,0.186237018047556,b4069,b4384,b3708,b3008,b0910,b3752,b2297,b2458,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b4381,b2406,b0452,b0114,b2366,b2492,b0904,b1533,b3927,b2835,b3662,,,,,,,,,,,,,,,,,,,,,,,,
26,0.741690856561014,0.176862711626496,b3399,b4069,b2502,b2744,b3708,b3008,b2297,b2458,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b4381,b2406,b0114,b1539,b2492,b0904,b1533,b3927,b3825,b0494,,,,,,,,,,,,,,,,,,,,,,,,
26,0.784291004839038,0.0900112485910716,b4384,b2744,b3708,b3008,b0871,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b0411,b4381,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b3821,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,
26,0.739002722299528,0.18782374949476,b4069,b4384,b3708,b3008,b3752,b3115,b1849,b2296,b2407,b1982,b2797,b3117,b1814,b4471,b3449,b0261,b4381,b2406,b0114,b1539,b2492,b0904,b1533,b3927,b0494,b3662,,,,,,,,,,,,,,,,,,,,,,,,
26,0.73900272229951,0.187823749496155,b4069,b4384,b3708,b3008,b3115,b1849,b2296,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b4381,b2406,b0114,b2366,b2492,b0904,b1533,b3927,b3825,b0494,b3662,,,,,,,,,,,,,,,,,,,,,,,,
27,0.555194812556176,0.553784617733838,b2836,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b3617,b0160,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b0112,b0114,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,
27,0.73900272229951,0.187823749498758,b3399,b4069,b2744,b3708,b3008,b3115,b1849,b2296,b0160,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b0114,b2366,b2492,b0904,b1533,b3927,b3825,b0494,,,,,,,,,,,,,,,,,,,,,,,
27,0.734431867170974,0.186626511144248,b3399,b4069,b2502,b2744,b3708,b3008,b2297,b2458,b1238,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b4381,b0452,b0114,b2366,b2492,b0904,b1533,b3927,b2835,b3029,,,,,,,,,,,,,,,,,,,,,,,
27,0.734431867170958,0.186626511144202,b4069,b4384,b3708,b3008,b2297,b2458,b0030,b2407,b3908,b1656,b1982,b2797,b3117,b1814,b4471,b0261,b4381,b2406,b0452,b0114,b1539,b2492,b0904,b1533,b3927,b3825,b3662,,,,,,,,,,,,,,,,,,,,,,,
27,0.734430149467404,0.186626074658891,b4382,b4069,b4384,b3708,b3008,b2297,b2458,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b2406,b3453,b0452,b0114,b1539,b2492,b0904,b1533,b3927,b2835,b2240,b3662,,,,,,,,,,,,,,,,,,,,,,,
27,0.734413208689337,0.186621769832969,b4382,b4069,b4384,b3708,b3008,b3115,b1849,b2296,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b2406,b0452,b0114,b2366,b2492,b0904,b1533,b3927,b3825,b3662,b4209,,,,,,,,,,,,,,,,,,,,,,,
27,0.75598768093321,0.183487886805162,b4382,b4384,b3708,b3008,b0871,b0030,b2407,b2920,b1982,b2797,b3117,b1814,b4471,b0261,b1701,b1805,b2406,b0114,b0728,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b3662,,,,,,,,,,,,,,,,,,,,,,,
27,0.784291004839059,0.0900112486237546,b4382,b4384,b2744,b3708,b3008,b0871,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b2440,b0261,b0411,b2239,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,
27,0.779025864818948,0.0896074760683094,b2836,b4384,b3708,b3008,b3752,b0871,b2407,b1982,b2797,b3117,b1814,b4471,b4381,b2406,b2868,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b1511,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,
27,0.557700625864143,0.55628406627357,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b3617,b2407,b1238,b1982,b2797,b3117,b1814,b4471,b0261,b4381,b2406,b0112,b0114,b1539,b2492,b0904,b1533,b3821,b3662,,,,,,,,,,,,,,,,,,,,,,,
27,0.734432943038638,0.186626784533211,b2836,b4382,b4069,b4384,b2744,b3708,b3008,b3752,b3115,b1849,b2296,b2407,b3844,b1982,b2797,b3117,b1814,b4471,b0261,b0411,b0114,b1539,b2492,b0904,b1533,b3927,b3662,,,,,,,,,,,,,,,,,,,,,,,
28,0.557700625864164,0.556284066274872,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b2297,b2458,b3617,b1238,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b4381,b2406,b0112,b0114,b2366,b2492,b0904,b1533,b3821,,,,,,,,,,,,,,,,,,,,,,
28,0.557700625864162,0.556284066275331,b4382,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b2440,b0261,b2406,b0112,b0114,b2366,b2492,b0904,b1533,b0494,b3662,,,,,,,,,,,,,,,,,,,,,,
28,0.55770062586419,0.556284066275508,b4382,b1241,b0351,b4069,b4384,b3708,b3115,b1849,b2296,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b0261,b2406,b0112,b0114,b1539,b2492,b0904,b1533,b3821,b3662,,,,,,,,,,,,,,,,,,,,,,
28,0.557700625864171,0.556284066275157,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b3617,b0160,b1982,b2797,b3117,b1814,b4471,b3449,b4374,b0675,b2361,b2291,b0261,b0112,b0114,b1539,b2492,b0904,b1533,b0494,,,,,,,,,,,,,,,,,,,,,,
28,0.557700625864143,0.556284066273482,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b3617,b0160,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b1701,b1805,b0112,b0114,b1539,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,
28,0.555194812556183,0.553784617737436,b2836,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b2297,b2458,b3617,b1238,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b4381,b2406,b0112,b0114,b1539,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,
28,0.555194812556211,0.553784617736009,b2836,b1241,b0351,b4069,b4384,b3708,b3752,b3115,b1849,b2296,b3617,b2407,b1238,b1982,b2797,b3117,b1814,b4471,b0261,b4381,b2406,b0112,b0114,b1539,b2492,b0904,b1533,b3662,,,,,,,,,,,,,,,,,,,,,,
28,0.555194812556176,0.553784617732727,b2836,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b3617,b0160,b1238,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b4381,b2406,b0112,b0114,b1539,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,
28,0.555194812556211,0.553784617740771,b2836,b1241,b0351,b4069,b4384,b3708,b3115,b1849,b2296,b3617,b0030,b2407,b1238,b1982,b2797,b3117,b1814,b4471,b0261,b4381,b2406,b0112,b0114,b2366,b2492,b0904,b1533,b3662,,,,,,,,,,,,,,,,,,,,,,
