Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
2,0.349243166246545,0.0507216153013202,PHATRDRAFT_23908,PHATRDRAFT_20310,,,,,
2,0.34924316624643,0.0507216153013502,PHATRDRAFT_23908,PHATRDRAFT_23913,,,,,
2,0.349243166246342,0.0507216153012162,PHATRDRAFT_23908,PHATRDRAFT_42245,,,,,
3,0.349243166246527,0.0507216153011996,PHATRDRAFT_23908,PHATRDRAFT_41886,PHATRDRAFT_39681,,,,
3,0.349243166246429,0.0507216153013132,PHATRDRAFT_23908,PHATRDRAFT_25932,PHATRDRAFT_11014,,,,
3,0.349243166246429,0.0507216153013372,PHATRDRAFT_23908,PHATRDRAFT_45947,PHATRDRAFT_28068,,,,
4,0.353757160153361,0.0286290650110742,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_23913,PHATRDRAFT_46728,,,
4,0.353757160153358,0.028629065011189,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_42245,PHATRDRAFT_36390,,,
4,0.353757160153358,0.028629065011189,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_42245,PHATRDRAFT_36390,,,
4,0.353757160153362,0.0286290650111893,PHATRDRAFT_45947,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_23913,,,
4,0.353757160153362,0.0286290650111892,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_42245,PHATRDRAFT_44384,,,
4,0.353757160153361,0.0286290650110742,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,PHATRDRAFT_51245,,,
4,0.353757160153363,0.0286290650111949,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_42245,PHATRDRAFT_23365,,,
4,0.353757160153362,0.0286290650111172,PHATRDRAFT_54219,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_23913,,,
4,0.353757160153363,0.0286290650111984,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_20310,PHATRDRAFT_23913,,,
4,0.353757160153358,0.028629065011189,Phatr3_EG02215,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_42245,,,
4,0.358740820628578,0.00423785581871476,PHATRDRAFT_23908,PHATRDRAFT_40430,PHATRDRAFT_28191,PHATRDRAFT_18064,,,
4,0.358978175383455,0.00307618569534385,PHATRDRAFT_20183,PHATRDRAFT_859,PHATRDRAFT_20310,PHATRDRAFT_23913,,,
4,0.358978175383453,0.00307618569534383,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_42245,PHATRDRAFT_23365,,,
