Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
3,0.359606707775749,1.32586664042262,PHATRDRAFT_14792,PHATRDRAFT_26290,PHATRDRAFT_50742,,,,
3,0.359606707775737,1.32586664042302,PHATRDRAFT_14792,PHATRDRAFT_26290,PHATRDRAFT_48983,,,,
3,0.359606707775731,1.32586664042185,PHATRDRAFT_14792,PHATRDRAFT_30145,PHATRDRAFT_50742,,,,
3,0.359606707775731,1.32586664042153,PHATRDRAFT_14792,PHATRDRAFT_30145,PHATRDRAFT_48983,,,,
3,0.359606707775731,1.32586664042185,PHATRDRAFT_30145,PHATRDRAFT_50742,PHATRDRAFT_8982,,,,
3,0.359606707775749,1.32586664042262,PHATRDRAFT_26290,PHATRDRAFT_50742,PHATRDRAFT_8982,,,,
3,0.359606707775731,0.587511665481547,PHATRDRAFT_14792,PHATRDRAFT_50742,PHATRDRAFT_48078,,,,
3,0.359606707775669,0.587511665481543,PHATRDRAFT_14792,PHATRDRAFT_48983,PHATRDRAFT_48078,,,,
4,0.359606707775733,1.3258666404225,PHATRDRAFT_14792,PHATRDRAFT_30145,PHATRDRAFT_32747,PHATRDRAFT_25308,,,
4,0.359606707775731,0.587511665481313,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_8982,PHATRDRAFT_48078,,,
4,0.359606707775731,0.587511665481547,PHATRDRAFT_14792,PHATRDRAFT_50742,PHATRDRAFT_859,PHATRDRAFT_23723,,,
4,0.359606707775677,0.58751166548173,PHATRDRAFT_50742,PHATRDRAFT_8982,PHATRDRAFT_859,PHATRDRAFT_51970,,,
4,0.359606707775734,0.428747012130694,PHATRDRAFT_14792,PHATRDRAFT_48983,PHATRDRAFT_19708,PHATRDRAFT_11319,,,
4,0.359606707775731,0.428747012130513,PHATRDRAFT_50742,PHATRDRAFT_19708,PHATRDRAFT_8982,PHATRDRAFT_19979,,,
4,0.359606707775731,0.587511665481547,PHATRDRAFT_50742,PHATRDRAFT_8982,PHATRDRAFT_41969,PHATRDRAFT_859,,,
5,0.359606707775737,1.32586664042302,PHATRDRAFT_26290,PHATRDRAFT_48983,PHATRDRAFT_51128,PHATRDRAFT_29456,PHATRDRAFT_23598,,
5,0.35960670777562,0.587511665480204,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_8982,PHATRDRAFT_859,PHATRDRAFT_51970,,
5,0.35960670777573,0.58751166548142,PHATRDRAFT_50742,PHATRDRAFT_54017,PHATRDRAFT_43320,PHATRDRAFT_24610,PHATRDRAFT_48078,,
5,0.35960670777573,0.428747012130226,PHATRDRAFT_48983,PHATRDRAFT_40430,PHATRDRAFT_28191,PHATRDRAFT_8982,PHATRDRAFT_17720,,
5,0.359606707775731,0.587511665481475,PHATRDRAFT_8982,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_859,PHATRDRAFT_23913,,
6,0.359606707775732,0.428747012130521,PHATRDRAFT_42015,PHATRDRAFT_28191,PHATRDRAFT_50742,PHATRDRAFT_8982,PHATRDRAFT_41969,PHATRDRAFT_16649,
6,0.359606707775127,0.428747012131017,PHATRDRAFT_42015,PHATRDRAFT_48983,PHATRDRAFT_28191,PHATRDRAFT_8982,PHATRDRAFT_19979,PHATRDRAFT_23365,
7,0.359606707775731,0.587511665481082,PHATRDRAFT_51128,PHATRDRAFT_29456,PHATRDRAFT_23598,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_41969,PHATRDRAFT_859
