Deletion size,Max growth rate,Min production rate,Deleted genes,
1,0.17702402291652,7.00090681500157,CLJU_RS06265,
1,0.17702402291652,7.00090681500157,CLJU_RS06260,
1,0.211484445514808,6.31013535864827,CLJU_RS18510,
1,0.211484445514808,6.31013535864827,CLJU_RS18495,
2,0.215646194324393,6.32364132384376,CLJU_RS11880,CLJU_RS18530
2,0.215646194324393,6.32364132384376,CLJU_RS11895,CLJU_RS18530
