Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,
5,0.0505114043336311,0.00287354755507803,Rv0408,Rv0118c,Rv1837c,Rv3339c,Rv0066c,,,,,,,
5,0.0505114043336311,0.00287354755507803,Rv0118c,Rv1837c,Rv3339c,Rv0066c,Rv0409,,,,,,,
5,0.0405495137854403,0.433386836782365,Rv1240,Rv0118c,Rv1837c,Rv0694,Rv1311,,,,,,,
5,0.0389989635080342,0.00221865577162123,Rv0118c,Rv0211,Rv1837c,Rv1311,Rv0409,,,,,,,
5,0.0389989635080342,0.00221865577162123,Rv0408,Rv0118c,Rv0211,Rv1837c,Rv1311,,,,,,,
6,0.0406943966436323,0.409924421869481,Rv1098c,Rv0118c,Rv1837c,Rv1311,Rv3339c,Rv0066c,,,,,,
6,0.0405495137993183,0.433386798365973,Rv2443,Rv1098c,Rv0118c,Rv1837c,Rv0694,Rv1311,,,,,,
6,0.0498219464742257,0.00283431774005294,Rv0234c,Rv1731,Rv0408,Rv0118c,Rv0211,Rv1837c,,,,,,
6,0.0498219464742259,0.00283432496623336,Rv3432c,Rv1248c,Rv0118c,Rv0211,Rv1837c,Rv0409,,,,,,
6,0.0406943966436324,0.409924327933013,Rv1240,Rv0118c,Rv1837c,Rv1311,Rv3339c,Rv0066c,,,,,,
6,0.0405495137854403,0.433386786161925,Rv1902c,Rv1240,Rv0118c,Rv1837c,Rv0191,Rv1311,,,,,,
6,0.0498219464742257,0.00283431774005294,Rv0234c,Rv1731,Rv0118c,Rv0211,Rv1837c,Rv0409,,,,,,
6,0.048037176638946,0.421086323687303,Rv0234c,Rv1731,Rv1902c,Rv1240,Rv0118c,Rv1837c,,,,,,
6,0.0498219464742259,0.00283432496623336,Rv3432c,Rv0408,Rv1248c,Rv0118c,Rv0211,Rv1837c,,,,,,
6,0.0480371766667018,0.421086358059775,Rv3432c,Rv1902c,Rv1240,Rv1248c,Rv0118c,Rv1837c,,,,,,
7,0.0498219464742255,0.00283430983224149,Rv0408,Rv1248c,Rv0118c,Rv0211,Rv1837c,Rv3290c,Rv2589,,,,,
7,0.0498219464742255,0.00283430983224149,Rv1248c,Rv0118c,Rv0211,Rv1837c,Rv0409,Rv3290c,Rv2589,,,,,
