Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.190765776366038,0.20380938632517,TM1155
1,0.190765776366038,0.20380938632517,TM1154
1,0.193566816710697,0.206801947803158,TM0428
1,0.193566816710696,0.206801947803207,TM0066
