Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
3,0.0288627202517988,0.212833170829222,PHATRDRAFT_14792,PHATRDRAFT_26290,PHATRDRAFT_48983,,,,
3,0.0288627202517988,0.212833170829222,PHATRDRAFT_26290,PHATRDRAFT_48983,PHATRDRAFT_8982,,,,
3,0.0288627202517619,0.212833170829699,PHATRDRAFT_14792,PHATRDRAFT_26290,PHATRDRAFT_50742,,,,
3,0.0625741135217243,0.204462379907237,PHATRDRAFT_50742,PHATRDRAFT_8982,PHATRDRAFT_48078,,,,
3,0.0288627202518992,0.212833170829206,PHATRDRAFT_30145,PHATRDRAFT_48983,PHATRDRAFT_8982,,,,
4,0.0288627202518438,0.212833170830153,PHATRDRAFT_26290,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_8982,,,
4,0.0625741135220018,0.204462379907967,PHATRDRAFT_14792,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_48078,,,
4,0.0625741135217243,0.204462379907237,PHATRDRAFT_50742,PHATRDRAFT_8982,PHATRDRAFT_41969,PHATRDRAFT_859,,,
4,0.0835599463172143,0.199251440769582,PHATRDRAFT_14792,PHATRDRAFT_48983,PHATRDRAFT_19708,PHATRDRAFT_20310,,,
4,0.0288627202519192,0.212833170829046,PHATRDRAFT_14792,PHATRDRAFT_26290,PHATRDRAFT_41063,PHATRDRAFT_33839,,,
4,0.0288627202518303,0.212833170829462,PHATRDRAFT_30145,PHATRDRAFT_8982,PHATRDRAFT_41063,PHATRDRAFT_33839,,,
5,0.0288627202519155,0.212833170834416,PHATRDRAFT_14792,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_50742,PHATRDRAFT_55069,,
5,0.0288627202518472,0.212833170828294,PHATRDRAFT_30145,PHATRDRAFT_50742,PHATRDRAFT_54017,PHATRDRAFT_43320,PHATRDRAFT_24610,,
5,0.0835599463163963,0.199251440769261,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_19708,PHATRDRAFT_8982,PHATRDRAFT_20310,,
5,0.0835599463161094,0.199251440765475,PHATRDRAFT_14792,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_50742,PHATRDRAFT_55069,,
5,0.0835599463161094,0.199251440765475,PHATRDRAFT_14792,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_50742,PHATRDRAFT_17720,,
6,0.0288627202518303,0.212833170829462,PHATRDRAFT_30145,PHATRDRAFT_51128,PHATRDRAFT_29456,PHATRDRAFT_23598,PHATRDRAFT_41063,PHATRDRAFT_33839,
6,0.0835599463166166,0.199251440766488,PHATRDRAFT_42015,PHATRDRAFT_28191,PHATRDRAFT_50742,PHATRDRAFT_8982,PHATRDRAFT_31436,PHATRDRAFT_23365,
6,0.0835599463164475,0.199251440766388,PHATRDRAFT_14792,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_35580,
6,0.0835599463159887,0.199251440763993,PHATRDRAFT_50742,PHATRDRAFT_54017,PHATRDRAFT_43320,PHATRDRAFT_24610,PHATRDRAFT_19708,PHATRDRAFT_31436,
6,0.0625741135216711,0.204462379905777,PHATRDRAFT_48983,PHATRDRAFT_51128,PHATRDRAFT_29456,PHATRDRAFT_23598,PHATRDRAFT_859,PHATRDRAFT_23723,
7,0.0625741135222175,0.204462379908547,PHATRDRAFT_51128,PHATRDRAFT_29456,PHATRDRAFT_23598,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_22803,PHATRDRAFT_859
7,0.0835599463160342,0.199251440767083,PHATRDRAFT_42015,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_28191,PHATRDRAFT_8982,PHATRDRAFT_19979,PHATRDRAFT_16649
7,0.0835599463167259,0.199251440768158,PHATRDRAFT_40430,PHATRDRAFT_8982,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_22803,PHATRDRAFT_8945,PHATRDRAFT_41686
