Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,
8,0.341394897917307,0.0127332700890327,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_23913,Phatr3_EG01947,Phatr3_EG02011,PHATRDRAFT_50149,,,
8,0.341394897917396,0.0127332700888891,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_23913,Phatr3_EG01947,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,,,
9,0.323482260912018,0.0252573655397805,PHATRDRAFT_50577,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_23913,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,,
9,0.323482260911963,0.0252573655391766,PHATRDRAFT_50577,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_23913,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_39772,,
9,0.323482260911963,0.0252573655391766,PHATRDRAFT_12762,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_23913,Phatr3_EG02011,PHATRDRAFT_50149,,
9,0.34139489791739,0.0127332700884838,PHATRDRAFT_49112,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_11319,Phatr3_EG01947,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,,
9,0.341394897917355,0.0127332700875434,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,Phatr3_EG01947,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_42245,PHATRDRAFT_36390,,
9,0.341394897917383,0.0127332700885344,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,Phatr3_EG01947,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_42245,PHATRDRAFT_44384,,
9,0.323482260911984,0.0252573655389859,PHATRDRAFT_12762,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_23913,Phatr3_EG02011,PHATRDRAFT_50149,,
9,0.323482260911963,0.0252573655391757,PHATRDRAFT_3969,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_23913,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_39772,,
9,0.323482260911963,0.0252573655391766,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_23913,Phatr3_EG02011,PHATRDRAFT_50149,,
9,0.323482260911963,0.0252573655391757,PHATRDRAFT_3969,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_23913,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,,
10,0.323482260911963,0.0252573655391986,PHATRDRAFT_12762,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_48078,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_36390,
10,0.323482260912031,0.0252573655392723,PHATRDRAFT_3969,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_11319,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_23365,
10,0.323482260911963,0.0252573655391188,PHATRDRAFT_3969,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_11319,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_39772,PHATRDRAFT_23365,
10,0.323482260911963,0.0252573655391666,PHATRDRAFT_49112,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_20905,PHATRDRAFT_20310,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_39772,
10,0.323482260911961,0.0252573655393824,PHATRDRAFT_12762,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_20310,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_23365,
10,0.323482260911921,0.0252573655389953,PHATRDRAFT_50577,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_42245,PHATRDRAFT_39772,PHATRDRAFT_23365,
10,0.323482260911928,0.0252573655387778,PHATRDRAFT_3969,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_42245,PHATRDRAFT_44384,
10,0.323482260911962,0.025257365538975,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_20905,PHATRDRAFT_48078,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_23365,
10,0.323482260911964,0.0252573655390566,Phatr3_EG02215,PHATRDRAFT_3969,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_29702,PHATRDRAFT_20905,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_51970,
10,0.323482260912073,0.0252573655402558,PHATRDRAFT_12762,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_39772,PHATRDRAFT_51970,PHATRDRAFT_23365,
10,0.341394897917439,0.012733270089719,PHATRDRAFT_49112,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_41886,PHATRDRAFT_39681,Phatr3_EG01947,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,
10,0.341394897917403,0.0127332700884745,PHATRDRAFT_45947,Phatr3_EG02215,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_28068,Phatr3_EG01947,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,
10,0.323482260911963,0.02525736553858,PHATRDRAFT_12762,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_51970,PHATRDRAFT_36390,
11,0.323482260911963,0.0252573655390826,PHATRDRAFT_50577,PHATRDRAFT_49112,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_41886,PHATRDRAFT_39681,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_39772
11,0.323482260911963,0.0252573655388136,PHATRDRAFT_50577,PHATRDRAFT_45947,PHATRDRAFT_49112,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_28068,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_39772
11,0.323482260911969,0.0252573655391538,PHATRDRAFT_50577,PHATRDRAFT_45947,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_28068,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_23365
