Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,
6,0.698353766927533,4.65095932221856,b1241,b0351,b3236,b1702,b2297,b2458,,,,,,
6,0.698353766927533,4.65095932221856,b1241,b0351,b0474,b3236,b2297,b2458,,,,,,
7,0.690394673943276,4.71192199493148,b1241,b0351,b0474,b0727,b4015,b2297,b2458,,,,,
7,0.690394673943276,4.71192199493148,b1241,b0351,b4015,b1702,b2297,b2458,b0729,,,,,
7,0.690394673943276,4.71192199493148,b1241,b0351,b0474,b4015,b2297,b2458,b0721,,,,,
7,0.690394673943276,4.71192199493148,b1241,b0351,b0474,b4015,b2297,b2458,b0729,,,,,
7,0.690394673943276,4.71192199493148,b1241,b0351,b0727,b4015,b1702,b2297,b2458,,,,,
7,0.698353766927533,4.65095932221856,b1241,b0351,b1849,b3115,b2296,b0474,b3236,,,,,
7,0.698353766927533,4.65095932221856,b1241,b0351,b1849,b3115,b2296,b3236,b1702,,,,,
7,0.167609137224387,1.31378410903689,b1241,b0351,b3736,b4015,b2297,b2458,b0729,,,,,
7,0.167609137224387,1.31378410903689,b1241,b0351,b0727,b3736,b3236,b2297,b2458,,,,,
7,0.167609137224387,1.31378410903689,b1241,b0351,b0727,b3736,b4015,b2297,b2458,,,,,
7,0.167609137224387,1.31378410903689,b1241,b0351,b3736,b3236,b2297,b2458,b0729,,,,,
7,0.690394673943276,4.71192199493148,b1241,b0351,b4015,b1702,b2297,b2458,b0721,,,,,
8,0.690394673943276,4.71192199493148,b1241,b0351,b0474,b0727,b4014,b2976,b2297,b2458,,,,
8,0.690394673943276,4.71192199493148,b1241,b0351,b1849,b3115,b2296,b4015,b1702,b0729,,,,
8,0.690394673943276,4.71192199493148,b1241,b0351,b1849,b3115,b2296,b0474,b4015,b0729,,,,
8,0.690394673943276,4.71192199493148,b1241,b0351,b1849,b3115,b2296,b0474,b0727,b4015,,,,
8,0.690394673943276,4.71192199493148,b1241,b0351,b4014,b2976,b1702,b2297,b2458,b0729,,,,
8,0.690394673943276,4.71192199493148,b1241,b0351,b1849,b3115,b2296,b0474,b4015,b0721,,,,
8,0.167609137224387,1.31378410903689,b1241,b0351,b3736,b4014,b2976,b2297,b2458,b0729,,,,
8,0.167609137224387,1.31378410903689,b1241,b0351,b0727,b3736,b4014,b2976,b2297,b2458,,,,
8,0.167609137224387,1.31378410903689,b1241,b0351,b1849,b3115,b2296,b0727,b3736,b4015,,,,
8,0.167609137224387,1.31378410903689,b1241,b0351,b1849,b3115,b2296,b3736,b4015,b0729,,,,
8,0.167609137224387,1.31378410903689,b1241,b0351,b1849,b3115,b2296,b0727,b3736,b3236,,,,
8,0.167609137224387,1.31378410903689,b1241,b0351,b1849,b3115,b2296,b3736,b3236,b0729,,,,
8,0.690394673943276,4.71192199493148,b1241,b0351,b0727,b4014,b2976,b1702,b2297,b2458,,,,
8,0.690394673943276,4.71192199493148,b1241,b0351,b1849,b3115,b2296,b0727,b4015,b1702,,,,
8,0.690394673943276,4.71192199493148,b1241,b0351,b0474,b4014,b2976,b2297,b2458,b0729,,,,
8,0.690394673943276,4.71192199493148,b1241,b0351,b4014,b2976,b1702,b2297,b2458,b0721,,,,
8,0.690394673943276,4.71192199493148,b1241,b0351,b0474,b4014,b2976,b2297,b2458,b0721,,,,
8,0.690394673943276,4.71192199493148,b1241,b0351,b1849,b3115,b2296,b4015,b1702,b0721,,,,
9,0.373326099991434,14.3260032692802,b1241,b0351,b0727,b2587,b1852,b4077,b4015,b2297,b2458,,,
9,0.373326099991434,14.3260032692802,b1241,b0351,b2587,b1852,b4077,b4015,b2297,b2458,b0729,,,
9,0.373326099991434,14.3260032692802,b1241,b0351,b0727,b2587,b4077,b2029,b4015,b2297,b2458,,,
9,0.373326099991434,14.3260032692802,b1241,b0351,b0727,b2587,b4077,b4015,b0767,b2297,b2458,,,
9,0.373326099991434,14.3260032692802,b1241,b0351,b2587,b4077,b4015,b0767,b2297,b2458,b0729,,,
9,0.690394673943276,4.71192199493148,b1241,b0351,b1849,b3115,b2296,b0727,b4014,b2976,b1702,,,
9,0.690394673943276,4.71192199493148,b1241,b0351,b1849,b3115,b2296,b0474,b0727,b4014,b2976,,,
9,0.690394673943276,4.71192199493148,b1241,b0351,b1849,b3115,b2296,b4014,b2976,b1702,b0729,,,
9,0.167609137224387,1.31378410903689,b1241,b0351,b1849,b3115,b2296,b0727,b3736,b4014,b2976,,,
9,0.167609137224387,1.31378410903689,b1241,b0351,b1849,b3115,b2296,b3736,b4014,b2976,b0729,,,
9,0.690394673943276,4.71192199493148,b1241,b0351,b1849,b3115,b2296,b0474,b4014,b2976,b0729,,,
9,0.690394673943276,4.71192199493148,b1241,b0351,b1849,b3115,b2296,b0474,b4014,b2976,b0721,,,
9,0.373326099991434,14.3260032692802,b1241,b0351,b2587,b4077,b2029,b4015,b2297,b2458,b0729,,,
9,0.690394673943276,4.71192199493148,b1241,b0351,b1849,b3115,b2296,b4014,b2976,b1702,b0721,,,
9,0.690394673943276,4.71192199493148,b1241,b0351,b1611,b4122,b1612,b4015,b1702,b2297,b2458,,,
9,0.690394673943276,4.71192199493148,b1241,b0351,b0474,b1611,b4122,b1612,b4015,b2297,b2458,,,
10,0.373326099991434,14.3260032692802,b1241,b0351,b1849,b3115,b2296,b0727,b2587,b4077,b2029,b4015,,
10,0.373326099991434,14.3260032692802,b1241,b0351,b1849,b3115,b2296,b2587,b4077,b2029,b4015,b0729,,
10,0.373326099991434,14.3260032692802,b1241,b0351,b1849,b3115,b2296,b0727,b2587,b4077,b4015,b0767,,
10,0.373326099991434,14.3260032692802,b1241,b0351,b1849,b3115,b2296,b0727,b2587,b1852,b4077,b4015,,
10,0.690394673943276,4.71192199493148,b1241,b0351,b1849,b3115,b2296,b1611,b4122,b1612,b4015,b1702,,
10,0.373326099991434,14.3260032692802,b1241,b0351,b2587,b4077,b2029,b4014,b2976,b2297,b2458,b0729,,
10,0.373326099991434,14.3260032692802,b1241,b0351,b1849,b3115,b2296,b2587,b1852,b4077,b4015,b0729,,
10,0.373326099991434,14.3260032692802,b1241,b0351,b2587,b4077,b4014,b2976,b0767,b2297,b2458,b0729,,
10,0.373326099991434,14.3260032692802,b1241,b0351,b1849,b3115,b2296,b2587,b4077,b4015,b0767,b0729,,
