Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
3,0.474087289685781,0.0355051082578589,STM2122,STM0980,STM2498,,,,
4,0.474087289685789,0.0355051082555818,STM2183,STM0980,STM3968,STM2498,,,
4,0.474087289685783,0.0355051082554997,STM2927,STM0980,STM3968,STM2498,,,
5,0.474019670325585,0.0355000441402697,STM2927,STM0980,STM4570,STM4569,STM2498,,
5,0.474019670325585,0.0355000441402953,STM2927,STM0980,STM4569,STM0208,STM2498,,
6,0.473061308973463,0.0477926744525846,STM2183,STM0980,STM4570,STM4569,STM2422,STM2498,
6,0.474019670325584,0.0355000441410338,STM2927,STM0980,STM0170,STM0317,STM4569,STM2498,
7,0.460004995542558,0.0344504641255913,STM2183,STM0980,STM4570,STM0317,STM4569,STM0977,STM2498
