Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,
6,0.234463839825613,2.48802538344746,PHATR_10581,PHATRDRAFT_30145,PHATRDRAFT_48983,PHATRDRAFT_859,Phatr3_EG02247,Phatr3_EG02292,,,,,
6,0.276818391152031,2.47091253658339,PHATR_10581,PHATRDRAFT_48983,PHATRDRAFT_859,PHATRDRAFT_23913,Phatr3_EG02247,Phatr3_EG02292,,,,,
6,0.276818391152017,2.47091253658239,PHATR_10581,Phatr3_EG02215,PHATRDRAFT_48983,PHATRDRAFT_859,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.276818391152021,2.47091253658222,PHATR_10581,PHATRDRAFT_48983,PHATRDRAFT_48078,PHATRDRAFT_23913,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.295257093953469,2.45299747754272,PHATR_10581,PHATRDRAFT_50742,PHATRDRAFT_19708,PHATRDRAFT_859,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.295257093953469,2.45299747754266,PHATR_10581,PHATRDRAFT_50742,PHATRDRAFT_19708,PHATRDRAFT_48078,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.315298192415937,2.42461042420806,PHATR_10581,PHATRDRAFT_50742,PHATRDRAFT_19708,PHATRDRAFT_48078,Phatr3_EG02247,Phatr3_EG02292,,,,,
6,0.280869401735669,2.50707231915671,PHATR_10581,PHATRDRAFT_50742,PHATRDRAFT_859,PHATRDRAFT_23913,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.310761646217785,2.38972485408222,PHATR_10581,PHATRDRAFT_48983,PHATRDRAFT_31599,PHATRDRAFT_19708,PHATRDRAFT_48078,Phatr3_EG02247,,,,,
6,0.22626329958183,2.53833867715664,PHATR_10581,PHATRDRAFT_30145,PHATRDRAFT_48983,PHATRDRAFT_48078,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.280869401735669,2.50707231915671,PHATR_10581,PHATRDRAFT_50742,PHATRDRAFT_48078,PHATRDRAFT_23913,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.280869401735589,2.5070723191572,PHATR_10581,PHATRDRAFT_50742,PHATRDRAFT_48078,PHATRDRAFT_42245,Phatr3_EG02247,PHATRDRAFT_36390,,,,,
