Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,
5,0.244308891183102,0.147645513142359,YPO0436,YPO3376,YPO2232,YPO0078,YPO1149,,,,
5,0.244308891183102,0.147645513142586,YPO2066,YPO0436,YPO3376,YPO2232,YPO0920,,,,
5,0.244308891183102,0.147645513142586,YPO2066,YPO3376,YPO2232,YPO0078,YPO0439,,,,
5,0.244308891183101,0.147645513142754,YPO2232,YPO0920,YPO1149,YPO1133,YPO0439,,,,
5,0.244308891182879,0.147645513142798,YPO2066,YPO0436,YPO2232,YPO0078,YPO0921,,,,
5,0.244308891183102,0.147645513142586,YPO3376,YPO2232,YPO0078,YPO1149,YPO0439,,,,
5,0.244308891183102,0.147645513142586,YPO2066,YPO0436,YPO2232,YPO0920,YPO1133,,,,
5,0.244308891183102,0.147645513142586,YPO0436,YPO3376,YPO2232,YPO0920,YPO1149,,,,
5,0.244308891183102,0.147645513142359,YPO2066,YPO0436,YPO3376,YPO2232,YPO0078,,,,
5,0.244308891183101,0.147645513142415,YPO2066,YPO2157,YPO0436,YPO2232,YPO0920,,,,
5,0.244308891183102,0.147645513142926,YPO2066,YPO2157,YPO2232,YPO0078,YPO0439,,,,
5,0.244308891183101,0.147645513142415,YPO2066,YPO0436,YPO2232,YPO0920,YPO0921,,,,
5,0.244308891183102,0.147645513142471,YPO2066,YPO2232,YPO0920,YPO0921,YPO0439,,,,
5,0.244308891183102,0.147645513142586,YPO2232,YPO0078,YPO1149,YPO1133,YPO0439,,,,
5,0.244308891182879,0.147645513142798,YPO0436,YPO2232,YPO0078,YPO0921,YPO1149,,,,
6,0.244308891182879,0.147645513142798,YPO2157,YPO1541,YPO0436,YPO2533,YPO2232,YPO0078,,,
6,0.244308891183101,0.147645513142414,YPO2157,YPO1541,YPO0436,YPO2067,YPO2232,YPO0920,,,
6,0.244308891183102,0.147645513142641,YPO2066,YPO0440,YPO2232,YPO0078,YPO0921,YPO1171,,,
6,0.244308891183102,0.147645513142926,YPO2157,YPO1541,YPO2533,YPO2232,YPO0078,YPO0439,,,
6,0.244308891183101,0.14764551314287,YPO1541,YPO0436,YPO2067,YPO3376,YPO2232,YPO0078,,,
6,0.244308891183102,0.147645513142926,YPO1541,YPO2533,YPO2232,YPO0078,YPO0921,YPO0439,,,
6,0.244308891183101,0.147645513142754,YPO0440,YPO3376,YPO2232,YPO0920,YPO1149,YPO1171,,,
6,0.244308891183102,0.147645513142586,YPO1541,YPO2533,YPO2232,YPO0078,YPO1133,YPO0439,,,
7,0.244308891183102,0.147645513142586,YPO1541,YPO0440,YPO2067,YPO2232,YPO0078,YPO1133,YPO1171,,
7,0.244308891183102,0.147645513142586,YPO2157,YPO1541,YPO0440,YPO2067,YPO2232,YPO0078,YPO1171,,
8,0.244308891183105,0.147645513142678,YPO0440,YPO3358,YPO2559,YPO3376,YPO2232,YPO3383,YPO0078,YPO1149,
8,0.244308891183102,0.147645513142755,YPO2066,YPO2295,YPO3358,YPO2559,YPO3376,YPO2232,YPO0078,YPO2836,
9,0.244308891183101,0.147645513142586,YPO1541,YPO2295,YPO3358,YPO2559,YPO2067,YPO2232,YPO3383,YPO0078,YPO1133
