Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.196529628215592,0.629902024634607,TM0428
1,0.196529628215592,0.629902024634596,TM0066
1,0.19652962821554,0.629902024634737,TM1155
1,0.19652962821554,0.629902024634737,TM1154
