Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.448390118328448,1.82764116892131,b1241,b0351,b0871,b2779,b2925,b2097,b3617,b3946,b0825,b0726,b4381,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.500559950301246,1.37777750505821,b1241,b0351,b4069,b2297,b2458,b2925,b2097,b3617,b3946,b0825,b4381,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.379310955399686,0.305845250957347,b1241,b0351,b0871,b2925,b2097,b3617,b1779,b3946,b0825,b0726,b4381,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.379310955399678,0.305845250966839,b1241,b0351,b0871,b2925,b2097,b1779,b3616,b3589,b3946,b0825,b0726,b4381,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.445150373928121,1.83946461993025,b1241,b0351,b0871,b2779,b2925,b2097,b3617,b3236,b3946,b2210,b0825,b4381,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.500559950301246,1.37777750508647,b1478,b1241,b0351,b4069,b2297,b2458,b2925,b2097,b3617,b2690,b0675,b0822,b4381,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.500559950301247,1.37777750509014,b1241,b0351,b4069,b2930,b4232,b3697,b3925,b2297,b2458,b3617,b2690,b3945,b4381,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.508619417495748,1.24622810229898,b0474,b1241,b0351,b4069,b0871,b2297,b2458,b2925,b2097,b3617,b0477,b3946,b0825,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.578408024763609,1.07590369603092,b1241,b0351,b4069,b2297,b2458,b2925,b2097,b1779,b2690,b3616,b3589,b3945,b4381,b2868,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.578408024763616,1.07590369599452,b1241,b0351,b4069,b3115,b1849,b2296,b2925,b2097,b3617,b1779,b2690,b3945,b4381,b2868,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.578401315105115,1.07586539100401,b1241,b0351,b4069,b2297,b2458,b2779,b2925,b2097,b3617,b0907,b3946,b0825,b4381,b2868,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.379309588791656,0.305078322986662,b4382,b1241,b0351,b4384,b0871,b2925,b2097,b3617,b2407,b1779,b3946,b0825,b0726,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.379309588791608,0.305078322949006,b4382,b1241,b0351,b4384,b0871,b2925,b2097,b2926,b3617,b2407,b2690,b0726,b3945,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.6264802836488,1.23555564605063,b1241,b0351,b4069,b2297,b2458,b2779,b2925,b2097,b2407,b2690,b3616,b3589,b3945,b4381,b2868,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.602366880034722,0.729889706665136,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b0871,b2925,b2097,b3617,b1779,b3946,b0825,b2868,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.579687602047863,0.721917525407879,b1241,b0351,b3831,b4069,b4384,b2297,b2458,b2925,b2097,b2926,b3617,b2407,b3946,b0825,b2868,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.60903676130366,0.0712498379980644,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b0871,b2925,b2097,b3617,b0517,b1779,b2690,b3945,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.379310955399685,0.305845250981495,b1241,b0351,b2930,b4232,b3697,b3925,b0871,b1779,b2690,b3616,b3589,b0726,b3945,b4381,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.379310955399686,0.305845250969463,b1241,b0351,b1278,b0871,b2925,b2097,b3617,b1779,b2690,b0675,b0822,b0726,b4381,b1727,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.369632485936397,0.298041326826496,b0474,b2518,b1241,b0351,b0871,b2297,b2458,b2925,b2097,b3617,b1779,b2690,b0726,b3945,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.575626913884124,0.751885319789768,b0474,b2518,b1241,b0351,b4069,b2297,b2458,b2925,b2097,b2926,b3617,b2690,b3945,b0511,b0114,b2492,b0904,b0516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.446543153079197,1.83554335683529,b1241,b0351,b2930,b4232,b3697,b3925,b0871,b2297,b2458,b2779,b2690,b3616,b3589,b3945,b4381,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.596759931271033,0.595924090009161,b1241,b0351,b4069,b4384,b0871,b2297,b2458,b2925,b2097,b3617,b1779,b2690,b0477,b3945,b0511,b0114,b2492,b0904,b0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.578438429201819,0.386487757555517,b3942,b1732,b1241,b0351,b4069,b2297,b2458,b2925,b2097,b2926,b2690,b3616,b3589,b3945,b4381,b0114,b2492,b0904,b0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.377742050693843,1.85906938127644,b0474,b2518,b1241,b0351,b0871,b2297,b2458,b2925,b2097,b2926,b3617,b2690,b0675,b0822,b4381,b1727,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.448389801890114,1.82746164223267,b1241,b0351,b3831,b4384,b0871,b2779,b2925,b2097,b3617,b2407,b2690,b2498,b0675,b0822,b0726,b1727,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.581528646661329,0.700429570007466,b3399,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b2925,b2097,b3617,b0517,b1779,b3946,b0825,b0507,b4381,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.596767051138903,0.594706656225433,b0474,b1241,b0351,b4069,b0512,b0871,b3115,b1849,b2296,b2925,b2097,b1779,b2690,b0477,b3616,b3589,b3945,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.593456968038533,0.568887813873961,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2930,b4232,b3697,b3925,b0871,b2926,b3617,b0907,b2690,b3945,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.593463776879974,0.56886196703219,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2930,b4232,b3697,b3925,b0871,b1779,b2690,b3616,b3589,b3945,b2913,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.59346650046038,0.568767810911768,b1478,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b0871,b2779,b2925,b2097,b2926,b3617,b2690,b0675,b0822,b0114,b2492,b0904,b4042,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.593462142743767,0.568746415629866,b1478,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b1278,b0871,b2779,b2925,b2097,b3617,b2690,b0675,b0822,b2913,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.501843970831015,0.404645826881812,b1241,b0351,b0871,b2925,b2097,b3236,b3616,b3589,b3946,b2210,b0825,b4381,b2943,b4265,b0114,b2492,b0904,b4321,b3415,b4476,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.383949041046311,0.261438581005407,b3708,b2930,b4232,b3697,b3925,b0871,b1779,b2797,b3117,b1814,b4471,b3946,b0825,b0726,b4381,b0114,b2366,b2492,b0904,b1533,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.701241167833026,0.0289420332198393,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b0871,b2925,b2097,b0517,b0907,b2690,b2388,b3616,b3589,b3565,b3945,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.36963248593634,0.298041326788913,b0474,b2518,b1241,b0351,b2930,b4232,b3697,b3925,b0871,b3115,b1849,b2296,b3617,b1779,b2690,b0726,b3945,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.630501190239982,0.34670213522886,b1241,b0351,b3831,b4069,b4384,b3752,b2930,b4232,b3697,b3925,b2297,b2458,b2779,b3617,b2407,b3236,b3946,b0825,b0114,b2492,b0904,b0515,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.369632485936339,0.29804132679644,b0474,b2518,b1241,b0351,b2930,b4232,b3697,b3925,b0871,b3115,b1849,b2296,b1779,b2690,b3616,b3589,b0726,b3945,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.674140413955847,0.0243288702515794,b4382,b1241,b0351,b4069,b4384,b2930,b4232,b3697,b3925,b2297,b2458,b3617,b0030,b2407,b1982,b3946,b0825,b2943,b0114,b2492,b0904,b1518,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.57840565663101,1.07584844609199,b1478,b1241,b0351,b4069,b1278,b2930,b4232,b3697,b3925,b2297,b2458,b2779,b3617,b2690,b0675,b0822,b2913,b4381,b2868,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.500455173995377,1.30648279716486,b1478,b4382,b1241,b0351,b4069,b4384,b2930,b4232,b3697,b3925,b3115,b1849,b2296,b2407,b2690,b3616,b3589,b0675,b0822,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,
23,0.585160337884334,0.681234073984848,b1241,b0351,b4069,b4384,b2930,b4232,b3697,b3925,b0871,b3115,b1849,b2296,b2779,b3617,b2407,b0907,b3946,b0825,b0114,b2492,b0904,b0516,b1813,,,,,,,,,,,,,,,,,,,,,,,,
23,0.389483475255147,0.314047536750632,b3553,b1478,b1241,b0871,b2925,b2097,b1004,b3713,b1109,b0046,b3236,b1779,b2690,b1033,b0675,b0822,b1602,b4381,b0114,b2492,b0904,b1380,b2285,,,,,,,,,,,,,,,,,,,,,,,,
23,0.704598366567245,0.00518232746461322,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b3708,b2930,b4232,b3697,b3925,b0871,b3617,b3236,b2690,b3945,b4388,b0114,b2492,b0904,b0515,b0221,,,,,,,,,,,,,,,,,,,,,,,,
23,0.705010324338637,0.00226200572472865,b4269,b0493,b3588,b3003,b3011,b2066,b1241,b0351,b3708,b0910,b0871,b2925,b2097,b3616,b3589,b3946,b0825,b4388,b0114,b2492,b0904,b0515,b1695,,,,,,,,,,,,,,,,,,,,,,,,
23,0.542511069991246,1.20354572564105,b3708,b3008,b2930,b4232,b3697,b3925,b0871,b2690,b2797,b3117,b1814,b4471,b0675,b0822,b4381,b1727,b0114,b2366,b2492,b0904,b1533,b0516,b2285,,,,,,,,,,,,,,,,,,,,,,,,
23,0.65659142829313,0.154259068541023,b1478,b2066,b1241,b0351,b4069,b4384,b0910,b0871,b2297,b2458,b2779,b2925,b2097,b2690,b0477,b3616,b3589,b0675,b0822,b2868,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,
24,0.611492088403761,1.82668463301246,b4382,b1241,b0351,b4069,b4384,b3708,b0512,b2297,b2458,b3617,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b2406,b0114,b2366,b2492,b0904,b1533,b1517,,,,,,,,,,,,,,,,,,,,,,,
24,0.496990518957258,1.27982370596635,b4382,b1241,b0351,b4069,b4384,b3708,b3115,b1849,b2296,b3617,b0030,b2407,b2797,b3117,b1814,b4471,b3665,b0114,b1539,b2492,b0904,b1533,b1517,b2285,,,,,,,,,,,,,,,,,,,,,,,
