Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.156818862554608,0.159767057033905,YNR001C,YPR001W,,
2,0.217325680183885,0.0884950169423211,UNKNOWN,YBR291C,,
3,0.156818862499097,0.159767057207884,YKL106W,YKL085W,YKL120W,
4,0.246081307939387,0.0501021543443747,YDR035W,YPL262W,YLR348C,YOL126C
4,0.202684906848907,0.103247691558018,YKL106W,YPL262W,YOL126C,YKL120W
4,0.217306337433657,0.0884871405256505,YDR035W,YLR348C,YKL085W,YKL029C
4,0.217306337415443,0.0884871406015009,YBR291C,YLR348C,YKL085W,YKL029C
4,0.246081307918569,0.0501021542788175,YBR291C,YPL262W,YLR348C,YOL126C
