Deletion size,Max growth rate,Min production rate,Deleted genes,
1,0.206677133590233,0.0364227112526289,TM0167,
1,0.206677133590233,0.0364227112528204,TM1744,
1,0.206677133590233,0.0364227112526289,TM1662,
1,0.206677166351046,0.0364227170260873,TM0913,
1,0.206677166351046,0.0364227170260929,TM1559,
2,0.206677166350935,0.036422717026078,TM0936,TM1384
2,0.206677133590499,0.0364227112526754,TM1737,TM1596
2,0.206677133590344,0.0364227112525553,TM1384,TM0206
