Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
2,0.359606707775732,0.0493272007107576,PHATRDRAFT_36821,PHATRDRAFT_23913,,,,
2,0.359606707775753,0.0493272007107613,PHATRDRAFT_36821,PHATRDRAFT_20310,,,,
2,0.359606707775732,0.0493272007107584,PHATRDRAFT_36821,PHATRDRAFT_42245,,,,
2,0.359606707775731,0.0493272007107583,PHATRDRAFT_36821,PHATRDRAFT_48078,,,,
2,0.359606707775731,0.0493272007107583,PHATRDRAFT_36821,PHATRDRAFT_859,,,,
2,0.359606707775731,0.0311381628356876,PHATRDRAFT_30145,PHATRDRAFT_36821,,,,
2,0.359606707775729,0.0311381628356829,PHATRDRAFT_26290,PHATRDRAFT_36821,,,,
2,0.359606707775729,0.0241542462761698,PHATRDRAFT_10454,PHATRDRAFT_20310,,,,
2,0.359606707775842,0.0241542462763494,PHATRDRAFT_10454,PHATRDRAFT_23913,,,,
2,0.359606707775731,0.0241542462761405,PHATRDRAFT_10454,PHATRDRAFT_859,,,,
2,0.359606707775728,0.0241542462761403,PHATRDRAFT_10454,PHATRDRAFT_48078,,,,
2,0.359606707775732,0.0241542462761405,PHATRDRAFT_10454,PHATRDRAFT_42245,,,,
2,0.35960670777573,0.0150597273386051,PHATRDRAFT_26290,PHATRDRAFT_10454,,,,
2,0.359606707775803,0.0150597273386081,PHATRDRAFT_30145,PHATRDRAFT_10454,,,,
4,0.35960670777562,0.0596943412100014,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,,
4,0.359606707775732,0.0596943412100195,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,,
4,0.359606707775731,0.050599822272484,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,,
4,0.359606707775675,0.0220707141631725,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,PHATRDRAFT_10693,,
4,0.359606707775731,0.0220707141631759,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,,
4,0.359606707775731,0.0220707141631759,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,PHATRDRAFT_10693,,
4,0.35960670777572,0.0220707141631752,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,PHATRDRAFT_10693,,
4,0.359606707775729,0.0596943412100191,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_42245,PHATRDRAFT_10693,,
4,0.359606707775874,0.0220707141631847,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,,
5,0.359606707775731,0.0596943412100194,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_25932,PHATRDRAFT_11014,
5,0.35960670777562,0.0220707141631691,PHATRDRAFT_55192,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_35240,PHATRDRAFT_10693,
6,0.359606707775737,0.0129761952256723,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_17720
