Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,
7,0.0491991964528748,0.00887056274246501,Rv2443,Rv1188,Rv1712,Rv1098c,Rv0694,Rv3150,Rv0859,,
7,0.0510999468560204,0.00921328107267467,Rv2443,Rv1188,Rv1712,Rv1098c,Rv1872c,Rv3150,Rv0859,,
8,0.0510999467449986,0.00921334771392018,Rv3319,Rv0247c,Rv0248c,Rv2443,Rv1188,Rv1712,Rv1098c,Rv0859,
8,0.0491991964806307,0.00887057123382598,Rv2443,Rv2332,Rv1240,Rv1188,Rv1712,Rv0694,Rv3150,Rv0859,
8,0.051099946703365,0.00921326543248292,Rv2443,Rv2332,Rv1240,Rv1188,Rv1712,Rv1872c,Rv3150,Rv0859,
9,0.0510999466339762,0.0092133536992029,Rv3319,Rv0247c,Rv0248c,Rv2443,Rv2332,Rv1240,Rv1188,Rv1712,Rv0859
