Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
3,0.162813774894903,0.466429628947978,CLJU_RS11895,CLJU_RS01595,CLJU_RS05590,,,
3,0.156284486430768,0.0997474012376025,CLJU_RS11880,CLJU_RS01595,CLJU_RS18530,,,
3,0.156284486430768,0.0997474012376025,CLJU_RS11895,CLJU_RS01595,CLJU_RS18530,,,
3,0.162813774894903,0.466429628947978,CLJU_RS11880,CLJU_RS01595,CLJU_RS05590,,,
3,0.10837058907364,0.326340202053596,CLJU_RS06265,CLJU_RS11895,CLJU_RS01595,,,
5,0.213951665539024,0.136553045895002,CLJU_RS11895,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS18530,
5,0.213951665539024,0.136553045895002,CLJU_RS11880,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS18530,
6,0.158084284665995,0.295071747291863,CLJU_RS11895,CLJU_RS00965,CLJU_RS01155,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590
6,0.158084284666021,0.295071747288863,CLJU_RS11880,CLJU_RS00610,CLJU_RS01155,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590
6,0.158084284666021,0.295071747288863,CLJU_RS11895,CLJU_RS00610,CLJU_RS01155,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590
6,0.158084284665995,0.295071747291863,CLJU_RS11880,CLJU_RS00965,CLJU_RS01155,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590
