Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,
7,0.404116328926445,6.92901898740571,b2587,b2029,b4014,b2976,b3236,b1603,b0729,,,
7,0.404116328926445,6.92901898740571,b2587,b1852,b4014,b2976,b3236,b1603,b0729,,,
7,0.404116328926445,6.92901898740571,b0727,b2587,b4014,b2976,b3236,b1603,b0767,,,
7,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b0727,b2587,b4015,b0767,,,
7,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b0727,b2587,b1852,b4015,,,
7,0.471482330489381,6.41708790002857,b0727,b2587,b1852,b4014,b2976,b2297,b2458,,,
7,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b2587,b2029,b4015,b0729,,,
7,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b0727,b2587,b2029,b4015,,,
7,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b2587,b1852,b4015,b0729,,,
7,0.471482330489381,6.41708790002857,b2587,b2029,b4014,b2976,b2297,b2458,b0729,,,
7,0.471482330489381,6.41708790002857,b0727,b2587,b4014,b2976,b0767,b2297,b2458,,,
7,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b2587,b4015,b0767,b0729,,,
7,0.501130765872061,5.74788254236493,b0727,b2587,b4015,b1603,b3962,b2297,b2458,,,
7,0.795695585373532,1.18328095183226,b0727,b2587,b1479,b2463,b1603,b3962,b3403,,,
7,0.404116328926445,6.92901898740571,b0727,b2587,b1852,b4014,b2976,b3236,b1603,,,
7,0.471482330489381,6.41708790002857,b2587,b1852,b4014,b2976,b2297,b2458,b0729,,,
7,0.471482330489381,6.41708790002857,b2587,b4014,b2976,b0767,b2297,b2458,b0729,,,
7,0.404116328926445,6.92901898740571,b2587,b4014,b2976,b3236,b1603,b0767,b0729,,,
7,0.404116328926445,6.92901898740571,b0727,b2587,b2029,b4014,b2976,b3236,b1603,,,
7,0.501130765872061,5.74788254236493,b2587,b4015,b1603,b3962,b2297,b2458,b0729,,,
7,0.471482330489381,6.41708790002857,b0727,b2587,b2029,b4014,b2976,b2297,b2458,,,
7,0.795695585373532,1.18328095183234,b2587,b1479,b2463,b1603,b3962,b3403,b0729,,,
8,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b2587,b4014,b2976,b0767,b0729,,
8,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b2587,b1852,b4014,b2976,b0729,,
8,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b2587,b2029,b4014,b2976,b0729,,
8,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b0727,b2587,b4014,b2976,b0767,,
8,0.471482330489381,6.41708790002857,b0727,b2587,b1852,b3236,b1479,b2463,b2297,b2458,,
8,0.471482330489381,6.41708790002857,b2587,b3236,b1479,b2463,b0767,b2297,b2458,b0729,,
8,0.501130765872061,5.74788254236493,b0727,b2587,b4014,b2976,b1603,b3962,b2297,b2458,,
8,0.501130765872061,5.74788254236493,b1849,b3115,b2296,b0727,b2587,b4015,b1603,b3962,,
8,0.501130765872061,5.74788254236493,b2587,b4014,b2976,b1603,b3962,b2297,b2458,b0729,,
8,0.471482330489381,6.41708790002857,b0727,b2587,b2029,b3236,b1479,b2463,b2297,b2458,,
8,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b0727,b2587,b1852,b4014,b2976,,
8,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b0727,b2587,b2029,b4014,b2976,,
8,0.471482330489381,6.41708790002857,b0727,b2587,b3236,b1479,b2463,b0767,b2297,b2458,,
8,0.471482330489381,6.41708790002857,b2587,b2029,b3236,b1479,b2463,b2297,b2458,b0729,,
8,0.501130765872061,5.74788254236493,b1849,b3115,b2296,b2587,b4015,b1603,b3962,b0729,,
8,0.471482330489381,6.41708790002857,b2587,b1852,b3236,b1479,b2463,b2297,b2458,b0729,,
9,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b0727,b2587,b1852,b3236,b1479,b2463,
9,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b2587,b3236,b1479,b2463,b0767,b0729,
9,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b0727,b2587,b3236,b1479,b2463,b0767,
9,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b2587,b1852,b3236,b1479,b2463,b0729,
9,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b2587,b2029,b3236,b1479,b2463,b0729,
9,0.471482330489381,6.41708790002857,b1849,b3115,b2296,b0727,b2587,b2029,b3236,b1479,b2463,
9,0.501130765872061,5.74788254236493,b1849,b3115,b2296,b0727,b2587,b4014,b2976,b1603,b3962,
9,0.501130765872061,5.74788254236493,b1849,b3115,b2296,b2587,b4014,b2976,b1603,b3962,b0729,
9,0.501130765872061,5.74788254236493,b0727,b2587,b3236,b1479,b2463,b1603,b3962,b2297,b2458,
9,0.501130765872061,5.74788254236493,b2587,b3236,b1479,b2463,b1603,b3962,b2297,b2458,b0729,
10,0.501130765872061,5.74788254236493,b1849,b3115,b2296,b2587,b3236,b1479,b2463,b1603,b3962,b0729
10,0.501130765872061,5.74788254236493,b1849,b3115,b2296,b0727,b2587,b3236,b1479,b2463,b1603,b3962
