Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.265560450692374,0.317262414770944,YLR027C,YKR039W,YHR208W,YGR244C,YNL268W,,,,,,,,,,,,,,,,,,,,,,,,
5,0.265560450692374,0.317262414585856,YLR027C,YDR148C,YKR039W,YHR208W,YNL268W,,,,,,,,,,,,,,,,,,,,,,,,
6,0.265537627065219,0.317235147666623,YLR027C,YKR039W,YHR208W,YNL268W,YJL045W,YKL148C,,,,,,,,,,,,,,,,,,,,,,,
29,0.128361750307208,0.00471278079022878,YHR104W,YBR068C,YDR046C,YBR069C,YGR087C,YLR044C,YLR134W,YDR380W,YDL080C,YDR508C,YLR027C,YCL050C,YIL013C,YOR011W,YIL009W,YOR317W,YMR246W,YCL025C,YKR039W,YOL020W,YLL043W,YOR323C,YBR263W,YOR375C,YAL062W,YHR208W,YNL268W,YJL121C,YKR080W
