Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,
4,0.0386321504355679,2.34097932732658,Rv1240,Rv0211,Rv2920c,Rv0694,,,,,,,,,,,,,,
4,0.0396628109362652,2.18750078135468,Rv2476c,Rv1240,Rv0211,Rv0694,,,,,,,,,,,,,,
4,0.0388200932831331,2.35097768183964,Rv0211,Rv1837c,Rv2920c,Rv0694,,,,,,,,,,,,,,
4,0.0365235406302569,0.286257393399416,Rv3356c,Rv2920c,Rv0694,Rv1475c,,,,,,,,,,,,,,
4,0.0371160235303939,2.2097664452208,Rv0211,Rv2920c,Rv0694,Rv0084,,,,,,,,,,,,,,
4,0.0367284322173188,0.203714847461833,Rv3356c,Rv2476c,Rv0694,Rv1475c,,,,,,,,,,,,,,
4,0.0393267816868085,2.32912959136466,Rv1240,Rv2920c,Rv0694,Rv1475c,,,,,,,,,,,,,,
4,0.0403953519821572,2.17249463735248,Rv2476c,Rv1240,Rv0694,Rv1475c,,,,,,,,,,,,,,
4,0.0385263492701188,2.46154543238937,Rv2476c,Rv0211,Rv0694,Rv0084,,,,,,,,,,,,,,
4,0.0388200932831326,2.3509776211761,Rv0211,Rv2920c,Rv0694,Rv1475c,,,,,,,,,,,,,,
4,0.0400257301065011,2.35849361051886,Rv2476c,Rv0211,Rv0694,Rv1475c,,,,,,,,,,,,,,
4,0.0400257300787458,2.3584934538257,Rv2476c,Rv0211,Rv1837c,Rv0694,,,,,,,,,,,,,,
5,0.0393267816868085,2.32912950493191,Rv2443,Rv1098c,Rv2920c,Rv0694,Rv1475c,,,,,,,,,,,,,
5,0.0375945038986837,2.19957935493301,Rv1240,Rv1098c,Rv2920c,Rv0694,Rv0084,,,,,,,,,,,,,
5,0.0389552141600055,2.39766503343191,Rv2443,Rv2476c,Rv1098c,Rv0694,Rv0084,,,,,,,,,,,,,
5,0.0375945038709281,2.19957896163192,Rv1240,Rv1837c,Rv2920c,Rv0694,Rv0084,,,,,,,,,,,,,
5,0.0393267816954818,2.32912890129327,Rv1240,Rv2920c,Rv0694,Rv1915,Rv0467,,,,,,,,,,,,,
5,0.0389552141738834,2.39766661087201,Rv2476c,Rv1240,Rv1098c,Rv0694,Rv0084,,,,,,,,,,,,,
5,0.0375945038709282,2.19957893900309,Rv2443,Rv1098c,Rv2920c,Rv0694,Rv0084,,,,,,,,,,,,,
5,0.0389552141738835,2.39766661499725,Rv2476c,Rv1240,Rv1837c,Rv0694,Rv0084,,,,,,,,,,,,,
5,0.0403953519821569,2.17249418141206,Rv2476c,Rv1240,Rv0118c,Rv1837c,Rv0694,,,,,,,,,,,,,
5,0.0403953519821569,2.1724938500208,Rv2476c,Rv1240,Rv0694,Rv1915,Rv0467,,,,,,,,,,,,,
5,0.0388200932831329,2.35097768183962,Rv0211,Rv2920c,Rv0694,Rv1915,Rv0467,,,,,,,,,,,,,
5,0.0403953520237904,2.17249480759469,Rv2443,Rv2476c,Rv1098c,Rv0694,Rv1475c,,,,,,,,,,,,,
5,0.0444280852405676,0.092273050731938,Rv1826,Rv1832,Rv2920c,Rv0694,Rv1475c,,,,,,,,,,,,,
5,0.0400257303563012,2.35849404223736,Rv2476c,Rv0211,Rv0694,Rv1915,Rv0467,,,,,,,,,,,,,
5,0.0444280852405676,0.092273050731938,Rv3303c,Rv1826,Rv2920c,Rv0694,Rv1475c,,,,,,,,,,,,,
5,0.0393267816729308,2.32912951508822,Rv1240,Rv0118c,Rv1837c,Rv2920c,Rv0694,,,,,,,,,,,,,
5,0.0444280852405676,0.0922730571766337,Rv1826,Rv2211c,Rv2920c,Rv0694,Rv1475c,,,,,,,,,,,,,
6,0.0393267816451754,2.32912971340131,Rv2443,Rv1098c,Rv0118c,Rv1837c,Rv2920c,Rv0694,,,,,,,,,,,,
6,0.0393267816729302,2.32912913104139,Rv2443,Rv1098c,Rv2920c,Rv0694,Rv1915,Rv0467,,,,,,,,,,,,
6,0.0403953519821582,2.17249435348151,Rv2443,Rv2476c,Rv1098c,Rv0694,Rv1915,Rv0467,,,,,,,,,,,,
6,0.0403953519821575,2.17249471808803,Rv2443,Rv2476c,Rv1098c,Rv0118c,Rv1837c,Rv0694,,,,,,,,,,,,
7,0.0294073885506719,0.831555441509568,Rv2495c,Rv2215,Rv3356c,Rv0162c,Rv3601c,Rv0084,Rv2899c,,,,,,,,,,,
7,0.0294073884951608,0.83155878045278,Rv2495c,Rv2215,Rv3356c,Rv0753c,Rv0162c,Rv0084,Rv2899c,,,,,,,,,,,
7,0.0367284321939003,0.203715591220704,Rv3356c,Rv2476c,Rv0118c,Rv1837c,Rv0694,Rv3339c,Rv0066c,,,,,,,,,,,
7,0.0365235406302569,0.286257393399416,Rv3356c,Rv2920c,Rv0694,Rv1915,Rv0467,Rv3339c,Rv0066c,,,,,,,,,,,
7,0.0365235406857674,0.286256821374996,Rv3356c,Rv0118c,Rv1837c,Rv2920c,Rv0694,Rv3339c,Rv0066c,,,,,,,,,,,
7,0.0393267817006863,2.3291295189469,Rv2443,Rv2332,Rv1240,Rv1098c,Rv0118c,Rv2920c,Rv0694,,,,,,,,,,,
7,0.0367284322173188,0.203714847461833,Rv3356c,Rv2476c,Rv0694,Rv1915,Rv0467,Rv3339c,Rv0066c,,,,,,,,,,,
8,0.0294073885506719,0.831555441509568,Rv0843,Rv0462,Rv2496c,Rv3356c,Rv0162c,Rv3601c,Rv0084,Rv2899c,,,,,,,,,,
8,0.0294073884951608,0.831556250281786,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv0753c,Rv0162c,Rv0084,Rv2899c,,,,,,,,,,
8,0.0294073885506719,0.831555441509568,Rv0843,Rv0462,Rv2495c,Rv3356c,Rv0162c,Rv3601c,Rv0084,Rv2899c,,,,,,,,,,
8,0.0399781939346559,0.683987433536059,Rv2495c,Rv2215,Rv0162c,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,,,,,
8,0.0294073887727171,0.831555054578651,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv0162c,Rv3601c,Rv0084,Rv2899c,,,,,,,,,,
8,0.0294073884951608,0.83155878045278,Rv0843,Rv0462,Rv2496c,Rv3356c,Rv0753c,Rv0162c,Rv0084,Rv2899c,,,,,,,,,,
8,0.0294073884951608,0.83155878045278,Rv0843,Rv0462,Rv2495c,Rv3356c,Rv0753c,Rv0162c,Rv0084,Rv2899c,,,,,,,,,,
8,0.0444280852405676,0.0922730571766337,Rv1826,Rv2211c,Rv2920c,Rv0694,Rv1915,Rv0467,Rv3339c,Rv0066c,,,,,,,,,,
8,0.0399781939346557,0.683987496715666,Rv2495c,Rv2215,Rv0753c,Rv0162c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,,,,,,
8,0.0402238090746451,0.596033771150105,Rv2495c,Rv2215,Rv2476c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,,,,,
8,0.0402238091093392,0.596033721906931,Rv2495c,Rv2215,Rv2476c,Rv0753c,Rv0162c,Rv0694,Rv0084,Rv2899c,,,,,,,,,,
8,0.044428085233629,0.0922730686411428,Rv3303c,Rv1826,Rv0118c,Rv1837c,Rv2920c,Rv0694,Rv3339c,Rv0066c,,,,,,,,,,
9,0.0294073884951608,0.831557173394908,Rv2495c,Rv2215,Rv3356c,Rv0753c,Rv3293,Rv0147,Rv0084,Rv2899c,Rv3535c,,,,,,,,,
9,0.0294073885506727,0.831558871129775,Rv2495c,Rv2215,Rv3356c,Rv3601c,Rv3293,Rv0147,Rv0084,Rv2899c,Rv3535c,,,,,,,,,
9,0.031383312049547,0.658750883524089,Rv2495c,Rv2215,Rv2443,Rv3356c,Rv0162c,Rv1098c,Rv0211,Rv0084,Rv2899c,,,,,,,,,
9,0.0313833119940352,0.658751168117808,Rv2495c,Rv2215,Rv2443,Rv3356c,Rv1098c,Rv0211,Rv0084,Rv2899c,Rv3535c,,,,,,,,,
9,0.0399781939346559,0.683987433536059,Rv0843,Rv0462,Rv2496c,Rv0162c,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,,,,
9,0.0361714497614586,2.80275518234537,Rv2495c,Rv2215,Rv2476c,Rv1240,Rv0694,Rv3601c,Rv0084,Rv2899c,Rv3535c,,,,,,,,,
9,0.0399781939346557,0.683987496482834,Rv3303c,Rv0843,Rv0462,Rv0753c,Rv0162c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,,,,,
9,0.0399781939346557,0.683987496715666,Rv0843,Rv0462,Rv2495c,Rv0753c,Rv0162c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,,,,,
9,0.0327414468555083,0.247925161569987,Rv2495c,Rv2215,Rv3356c,Rv0162c,Rv1240,Rv0211,Rv0694,Rv0084,Rv2899c,,,,,,,,,
9,0.0402238091093392,0.596033707292632,Rv3303c,Rv0843,Rv0462,Rv2476c,Rv0753c,Rv0162c,Rv0694,Rv0084,Rv2899c,,,,,,,,,
9,0.0402238090746451,0.596033771150105,Rv0843,Rv0462,Rv2495c,Rv2476c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,,,,
