Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,
11,0.0271711134060793,0.504515971262112,Rv3303c,Rv0843,Rv0462,Rv2443,Rv3356c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0332348573622882,0.200409903346251,Rv3303c,Rv0843,Rv0462,Rv2476c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0349970662699663,0.211036328906967,Rv3303c,Rv0843,Rv0462,Rv2476c,Rv0162c,Rv1240,Rv0211,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.02717111346159,0.504516130339006,Rv3303c,Rv0843,Rv0462,Rv2443,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0366494943356634,0.591126477276705,Rv1448c,Rv2495c,Rv2215,Rv2443,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0303011312025876,0.518422376131639,Rv3303c,Rv0843,Rv0462,Rv1902c,Rv0162c,Rv1240,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0341817491648168,0.20325870718807,Rv3303c,Rv0843,Rv0462,Rv0162c,Rv1240,Rv0211,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0271711134060793,0.504516064544157,Rv0843,Rv0462,Rv2496c,Rv2443,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0303011311887099,0.518422417109832,Rv3303c,Rv0843,Rv0462,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0270509029626741,0.647643335717484,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0303011312025876,0.518422376131639,Rv0843,Rv0462,Rv2496c,Rv1902c,Rv0162c,Rv1240,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0224215028262229,0.158909008871299,Rv2495c,Rv2215,Rv3356c,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0366494943356634,0.591126503131818,Rv1448c,Rv2495c,Rv2215,Rv2443,Rv0753c,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0272137032822897,0.574623863225995,Rv1448c,Rv2495c,Rv2215,Rv3356c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,Rv1475c,,,,,,
11,0.0271711134060793,0.504516064544157,Rv0843,Rv0462,Rv2495c,Rv2443,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0341817491648168,0.203258680024384,Rv0843,Rv0462,Rv2495c,Rv0162c,Rv1240,Rv0211,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0332348573206549,0.200410273226835,Rv0843,Rv0462,Rv2496c,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv0084,Rv2899c,,,,,,
11,0.030301131112382,0.518422364024445,Rv2495c,Rv2215,Rv2443,Rv0753c,Rv1902c,Rv0162c,Rv1098c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0350761174187707,0.152784489652091,Rv3303c,Rv0843,Rv0462,Rv2476c,Rv0753c,Rv0162c,Rv1240,Rv0211,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.037275475302739,0.515821962282333,Rv1448c,Rv2495c,Rv2215,Rv2443,Rv2476c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0270509029626741,0.647643233664344,Rv0843,Rv0462,Rv2496c,Rv3356c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0372754753027389,0.51582205972258,Rv1448c,Rv2495c,Rv2215,Rv2443,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0341817491509392,0.203258715722588,Rv0843,Rv0462,Rv2495c,Rv0753c,Rv0162c,Rv1240,Rv0211,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0341817491648168,0.203258680024384,Rv0843,Rv0462,Rv2496c,Rv0162c,Rv1240,Rv0211,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0303011312025876,0.518422376131639,Rv0843,Rv0462,Rv2495c,Rv1902c,Rv0162c,Rv1240,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0366369641260871,0.6268222345259,Rv1445c,Rv2495c,Rv2215,Rv2443,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0332348573206549,0.200410170826694,Rv3303c,Rv0843,Rv0462,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv0084,Rv2899c,,,,,,
11,0.0272137036708675,0.57462422952663,Rv1448c,Rv2495c,Rv2215,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,Rv1475c,,,,,,
11,0.0270891147025953,0.608338656635593,Rv2495c,Rv2215,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0366369641885371,0.626822244987991,Rv1445c,Rv2495c,Rv2215,Rv2443,Rv0753c,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.022421502770713,0.158907650980784,Rv2495c,Rv2215,Rv3356c,Rv2476c,Rv1902c,Rv0162c,Rv1240,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0324321710001544,0.192855793607226,Rv0843,Rv0462,Rv2496c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv2920c,Rv0084,Rv2899c,,,,,,
11,0.0350761174187707,0.152784538286056,Rv0843,Rv0462,Rv2496c,Rv2476c,Rv0753c,Rv0162c,Rv1240,Rv0211,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0324321711250542,0.192855300667984,Rv3303c,Rv0843,Rv0462,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv2920c,Rv0084,Rv2899c,,,,,,
11,0.0372625137567597,0.55215344746158,Rv1445c,Rv2495c,Rv2215,Rv2443,Rv2476c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0271810069951479,0.617186331077311,Rv1445c,Rv2495c,Rv2215,Rv3356c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,Rv1475c,,,,,,
11,0.0372625137775766,0.552153467289817,Rv1445c,Rv2495c,Rv2215,Rv2443,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0332348573206549,0.200410273226835,Rv0843,Rv0462,Rv2495c,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv0084,Rv2899c,,,,,,
11,0.0332348573622882,0.200409903346251,Rv0843,Rv0462,Rv2496c,Rv2476c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0270509030372678,0.647643186896806,Rv2495c,Rv2215,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv0522,Rv0084,Rv2899c,,,,,,
11,0.031390739589969,0.465145879070063,Rv2495c,Rv2215,Rv3859c,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0350761174187707,0.152784538286056,Rv0843,Rv0462,Rv2495c,Rv2476c,Rv0753c,Rv0162c,Rv1240,Rv0211,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0324321710001545,0.192855040394037,Rv3303c,Rv0843,Rv0462,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv2920c,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0270509029626741,0.647643233664344,Rv0843,Rv0462,Rv2495c,Rv3356c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0271810072171932,0.617186845867119,Rv1445c,Rv2495c,Rv2215,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,Rv1475c,,,,,,
11,0.0303011312025876,0.518422348541208,Rv0843,Rv0462,Rv2495c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0349970662699669,0.21103634175146,Rv0843,Rv0462,Rv2496c,Rv2476c,Rv0162c,Rv1240,Rv0211,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0303011312025876,0.518422348541208,Rv0843,Rv0462,Rv2496c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0341817491509392,0.203258715722588,Rv0843,Rv0462,Rv2496c,Rv0753c,Rv0162c,Rv1240,Rv0211,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.031390739589969,0.465145875473595,Rv2495c,Rv2215,Rv3859c,Rv2476c,Rv1902c,Rv0162c,Rv1240,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0324321710001545,0.19285503249891,Rv0843,Rv0462,Rv2495c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv2920c,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0332348573622882,0.200409903346251,Rv0843,Rv0462,Rv2495c,Rv2476c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv3601c,Rv0084,Rv2899c,,,,,,
11,0.0324321710001544,0.192855793607226,Rv0843,Rv0462,Rv2495c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv2920c,Rv0084,Rv2899c,,,,,,
11,0.034181749150939,0.203258716421069,Rv3303c,Rv0843,Rv0462,Rv0753c,Rv0162c,Rv1240,Rv0211,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,,
11,0.0349970662699669,0.21103634175146,Rv0843,Rv0462,Rv2495c,Rv2476c,Rv0162c,Rv1240,Rv0211,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,,
12,0.0148097036136838,0.110606349559463,Rv3010c,Rv2495c,Rv2215,Rv2443,Rv3356c,Rv2476c,Rv1902c,Rv0162c,Rv1098c,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0366369641885371,0.626822244987991,Rv1122,Rv1844c,Rv2495c,Rv2215,Rv2443,Rv0753c,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0366369641260871,0.6268222345259,Rv2495c,Rv2215,Rv2443,Rv1902c,Rv0162c,Rv1121,Rv1447c,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0303011311193209,0.518422391854033,Rv2495c,Rv2215,Rv0753c,Rv1902c,Rv1240,Rv2920c,Rv0694,Rv3293,Rv0147,Rv0084,Rv2899c,Rv3535c,,,,,
12,0.0271810069951479,0.617186331077311,Rv1122,Rv1844c,Rv2495c,Rv2215,Rv3356c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,Rv1475c,,,,,
12,0.0350761174187708,0.152784491165502,Rv2495c,Rv2215,Rv2476c,Rv0753c,Rv1240,Rv0211,Rv0694,Rv3293,Rv0147,Rv0084,Rv2899c,Rv3535c,,,,,
12,0.0303011311470765,0.518422445298298,Rv0843,Rv0462,Rv2496c,Rv2443,Rv1902c,Rv0162c,Rv1098c,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0271711134060793,0.504515990370441,Rv2495c,Rv2215,Rv2443,Rv3356c,Rv1902c,Rv0694,Rv3601c,Rv3293,Rv0147,Rv0084,Rv2899c,Rv3535c,,,,,
12,0.02717111346159,0.504516840914845,Rv2495c,Rv2215,Rv2443,Rv3356c,Rv0753c,Rv1902c,Rv0694,Rv3293,Rv0147,Rv0084,Rv2899c,Rv3535c,,,,,
12,0.0366369641260871,0.6268222345259,Rv1445c,Rv0843,Rv0462,Rv2495c,Rv2443,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0135833593307509,0.00353588286559331,Rv2495c,Rv2215,Rv2443,Rv3356c,Rv0753c,Rv1236,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,
12,0.037275475302739,0.515821962282333,Rv1448c,Rv0843,Rv0462,Rv2496c,Rv2443,Rv2476c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0272137033933131,0.574624574313427,Rv1448c,Rv2495c,Rv2215,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv3339c,Rv0066c,Rv0084,Rv2899c,,,,,
12,0.0270891147025953,0.608338656635593,Rv0843,Rv0462,Rv2496c,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0272137036708675,0.57462422952663,Rv1448c,Rv0843,Rv0462,Rv2495c,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,Rv1475c,,,,,
12,0.0271810072171932,0.617186845867119,Rv1122,Rv1844c,Rv2495c,Rv2215,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,Rv1475c,,,,,
12,0.022421502770713,0.158906777757829,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv2476c,Rv1902c,Rv0162c,Rv1240,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0272137036708675,0.57462422952663,Rv1448c,Rv0843,Rv0462,Rv2496c,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,Rv1475c,,,,,
12,0.0270891147025953,0.608338656635593,Rv0843,Rv0462,Rv2495c,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0303011311470765,0.518422370078042,Rv3303c,Rv0843,Rv0462,Rv2443,Rv0753c,Rv1902c,Rv0162c,Rv1098c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0146910198809283,0.122541767963387,Rv3010c,Rv2495c,Rv2215,Rv2443,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv2920c,Rv0084,Rv2899c,,,,,
12,0.0146910198809283,0.122542720257506,Rv3010c,Rv2495c,Rv2215,Rv2443,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv1098c,Rv2920c,Rv0084,Rv2899c,,,,,
12,0.0332348573206549,0.200410273314146,Rv2495c,Rv2215,Rv2476c,Rv0753c,Rv1902c,Rv1240,Rv0211,Rv3293,Rv0147,Rv0084,Rv2899c,Rv3535c,,,,,
12,0.0350761174187708,0.152784265723046,Rv2495c,Rv2215,Rv2443,Rv2476c,Rv0753c,Rv2332,Rv0162c,Rv1098c,Rv0211,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0148097029197947,0.110604996859586,Rv3010c,Rv2495c,Rv2215,Rv2443,Rv3356c,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv1098c,Rv0084,Rv2899c,,,,,
12,0.0372625137775766,0.552153443726213,Rv1445c,Rv3303c,Rv0843,Rv0462,Rv2443,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0366369641885371,0.62682224475516,Rv1445c,Rv0843,Rv0462,Rv2495c,Rv2443,Rv0753c,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0372754754415166,0.515822087513255,Rv1448c,Rv3303c,Rv0843,Rv0462,Rv2443,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0272137033933119,0.57462389710176,Rv1448c,Rv0843,Rv0462,Rv2496c,Rv3356c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,Rv1475c,,,,,
12,0.0271810069951479,0.617186331077311,Rv2495c,Rv2215,Rv3356c,Rv1902c,Rv0162c,Rv1121,Rv1447c,Rv0694,Rv3601c,Rv0084,Rv2899c,Rv1475c,,,,,
12,0.0270891147025953,0.60833796595794,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0349970662699669,0.211036256238062,Rv2495c,Rv2215,Rv2443,Rv2476c,Rv2332,Rv0162c,Rv1098c,Rv0211,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0332348567377885,0.200409964543121,Rv2495c,Rv2215,Rv2443,Rv2476c,Rv1902c,Rv2332,Rv0162c,Rv1098c,Rv0211,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0224215028678559,0.158907737597544,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0272137036708675,0.57462422952663,Rv1448c,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,Rv1475c,,,,,
12,0.0146910196588839,0.122540212731233,Rv3010c,Rv2495c,Rv2215,Rv2443,Rv3356c,Rv1902c,Rv0162c,Rv1240,Rv2920c,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0303011310915654,0.518422419436556,Rv2495c,Rv2215,Rv1902c,Rv1240,Rv2920c,Rv0694,Rv3601c,Rv3293,Rv0147,Rv0084,Rv2899c,Rv3535c,,,,,
12,0.0372625137775766,0.552153466824155,Rv1445c,Rv0843,Rv0462,Rv2495c,Rv2443,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0271810069951479,0.617186331077311,Rv1445c,Rv0843,Rv0462,Rv2495c,Rv3356c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,Rv1475c,,,,,
12,0.034181749150939,0.203258736446412,Rv2495c,Rv2215,Rv2443,Rv2332,Rv0162c,Rv1098c,Rv0211,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0271810067731044,0.617186776967626,Rv1445c,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,Rv1475c,,,,,
12,0.0224215028262229,0.158909008871299,Rv0843,Rv0462,Rv2495c,Rv3356c,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0694,Rv0084,Rv2899c,,,,,
12,0.031390739589969,0.465145875473595,Rv0843,Rv0462,Rv2495c,Rv3859c,Rv2476c,Rv1902c,Rv0162c,Rv1240,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.031390739589969,0.465145875473595,Rv0843,Rv0462,Rv2496c,Rv3859c,Rv2476c,Rv1902c,Rv0162c,Rv1240,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0366369641260871,0.6268222345259,Rv1122,Rv1844c,Rv2495c,Rv2215,Rv2443,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0271810072171932,0.617186844935796,Rv1445c,Rv0843,Rv0462,Rv2496c,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,Rv1475c,,,,,
12,0.0303011311470765,0.518422445298298,Rv0843,Rv0462,Rv2495c,Rv2443,Rv1902c,Rv0162c,Rv1098c,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0372625137567597,0.55215344746158,Rv1445c,Rv0843,Rv0462,Rv2495c,Rv2443,Rv2476c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0366369641885371,0.626822244987991,Rv2495c,Rv2215,Rv2443,Rv0753c,Rv1902c,Rv0162c,Rv1121,Rv1447c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0366369643203763,0.626822318662728,Rv1445c,Rv3303c,Rv0843,Rv0462,Rv2443,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0135833591087066,0.00353590808791371,Rv2495c,Rv2215,Rv2443,Rv3356c,Rv1236,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0272137033933119,0.57462389710176,Rv1448c,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,Rv1475c,,,,,
12,0.034181749150939,0.203258715838991,Rv2495c,Rv2215,Rv0753c,Rv1240,Rv0211,Rv2920c,Rv0694,Rv3293,Rv0147,Rv0084,Rv2899c,Rv3535c,,,,,
12,0.0372625137775766,0.552153466824155,Rv1445c,Rv0843,Rv0462,Rv2496c,Rv2443,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0313907395969079,0.46514588364501,Rv2495c,Rv2215,Rv2443,Rv3859c,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv1098c,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0349970662699663,0.211036327916693,Rv2495c,Rv2215,Rv2476c,Rv1240,Rv0211,Rv0694,Rv3601c,Rv3293,Rv0147,Rv0084,Rv2899c,Rv3535c,,,,,
12,0.0366369641260871,0.6268222345259,Rv1445c,Rv0843,Rv0462,Rv2496c,Rv2443,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0148097031418395,0.110605881992398,Rv3010c,Rv2495c,Rv2215,Rv2443,Rv3356c,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0084,Rv2899c,,,,,
12,0.0270509030372678,0.64764351860207,Rv2495c,Rv2215,Rv3356c,Rv1902c,Rv1240,Rv0211,Rv3601c,Rv3293,Rv0147,Rv0084,Rv2899c,Rv3535c,,,,,
12,0.0366494939574939,0.591126215527765,Rv1448c,Rv3303c,Rv0843,Rv0462,Rv2443,Rv0753c,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,
12,0.031390739589969,0.465145879070063,Rv0843,Rv0462,Rv2495c,Rv3859c,Rv2476c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0694,Rv0084,Rv2899c,,,,,
12,0.030301131112382,0.518422364024445,Rv0843,Rv0462,Rv2495c,Rv2443,Rv0753c,Rv1902c,Rv0162c,Rv1098c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0270509030372678,0.64764298401077,Rv3303c,Rv0843,Rv0462,Rv3356c,Rv0753c,Rv1902c,Rv0162c,Rv1240,Rv0211,Rv0522,Rv0084,Rv2899c,,,,,
12,0.0372625137567597,0.552153445484016,Rv1445c,Rv3303c,Rv0843,Rv0462,Rv2443,Rv2476c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv0084,Rv2899c,,,,,
12,0.0366369641885371,0.62682224475516,Rv1445c,Rv0843,Rv0462,Rv2496c,Rv2443,Rv0753c,Rv1902c,Rv0162c,Rv2920c,Rv0694,Rv0084,Rv2899c,,,,,
12,0.0271810069951488,0.617186405815966,Rv1445c,Rv2495c,Rv2215,Rv3356c,Rv1902c,Rv0162c,Rv0694,Rv3601c,Rv3339c,Rv0066c,Rv0084,Rv2899c,,,,,
12,0.0146910198809283,0.122541213080342,Rv3010c,Rv2495c,Rv2215,Rv2443,Rv3356c,Rv1902c,Rv0162c,Rv1098c,Rv2920c,Rv3601c,Rv0084,Rv2899c,,,,,
