Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.359606707775889,0.0493272007107801,PHATRDRAFT_36821,PHATRDRAFT_20310,,,
2,0.359606707775731,0.0493272007107583,PHATRDRAFT_36821,PHATRDRAFT_859,,,
2,0.359606707775731,0.0493272007107583,PHATRDRAFT_36821,PHATRDRAFT_48078,,,
2,0.359606707775732,0.0493272007107318,PHATRDRAFT_36821,PHATRDRAFT_23913,,,
2,0.359606707775676,0.0322056617015158,PHATRDRAFT_10454,PHATRDRAFT_42245,,,
2,0.359606707775717,0.0322056617015194,PHATRDRAFT_10454,PHATRDRAFT_859,,,
2,0.359606707775732,0.0322056617015207,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.359606707775683,0.0322056617015163,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.359606707775788,0.0322056617017403,PHATRDRAFT_10454,PHATRDRAFT_23913,,,
2,0.359606707775608,0.0311381628356805,PHATRDRAFT_26290,PHATRDRAFT_36821,,,
2,0.359606707775731,0.0200796364514735,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
2,0.359606707775731,0.0200796364514734,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
2,0.359606707775745,0.0311381628356888,PHATRDRAFT_30145,PHATRDRAFT_36821,,,
2,0.359606707775727,0.0493272007107578,PHATRDRAFT_36821,PHATRDRAFT_42245,,,
3,0.359606707775731,0.0136826542391154,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_18064,,
4,0.359606707775773,0.059694341210278,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,PHATRDRAFT_10693,
4,0.359606707775686,0.0220707141631731,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,
4,0.359606707775731,0.0220707141631759,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,
4,0.359606707775735,0.020079636451471,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_10454,PHATRDRAFT_35580,
4,0.359606707775732,0.01297619522547,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,
4,0.359606707775866,0.0220707141631842,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,
4,0.359606707775729,0.0129761952256001,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693,
5,0.359606707775733,0.0596943412100197,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_20310,PHATRDRAFT_31367,PHATRDRAFT_10693
5,0.359606707775731,0.031909830016406,PHATRDRAFT_19708,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_41969,PHATRDRAFT_10693
5,0.359606707775785,0.0220707141631792,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_25932,PHATRDRAFT_11014,PHATRDRAFT_10693
