Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
4,0.097773097008113,0.860677018343015,s0001,b0875,b3236,b1603,,,
5,0.09549898976162,0.840658507073593,s0001,b4152,b0875,b2463,b1603,,
5,0.09549898976162,0.840658507073593,s0001,b0875,b2463,b2281,b1603,,
7,0.09549898976162,0.840658507073593,s0001,b1611,b4122,b1612,b0875,b2463,b1603
