Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.565270354734571,0.128175241357708,b4382,b0474,b2518,b1241,b0351,b4384,b3708,b3008,b3752,b2930,b4232,b3697,b3925,b0871,b2407,b1779,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b3449,b3946,b0825,b0261,b2406,b0114,b2366,b0529,b2492,b0904,b1533,b3927,b1380,b0494,b3447,b0515,b3662,,,,,,,,,,,,,,,,,,
40,0.464466665561674,0.187478507101153,b4467,b2836,b4382,b4069,b4384,b3708,b3008,b3752,b2297,b2458,b2779,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b3908,b1656,b1982,b4139,b2797,b3117,b1814,b4471,b0261,b1602,b2913,b2406,b1727,b0114,b1539,b2492,b0904,b1533,b3927,b1380,b3662,b2285,,,,,,,,,,,,,,,,,,
41,0.434783359690438,0.267917636658291,b4467,b3399,b4069,b2744,b2297,b2458,b2779,b1004,b3713,b1109,b0046,b3236,b2883,b1638,b4139,b1623,b3665,b4015,b0411,b2799,b3945,b1602,b2913,b4381,b3915,b3654,b3714,b3664,b1727,b0114,b0529,b2492,b0904,b2954,b3029,b1380,b1695,b3662,b1517,b2285,b1009,,,,,,,,,,,,,,,,,
43,0.43319285322201,0.302512778130222,b4467,b4069,b4384,b3752,b3115,b1849,b2296,b2779,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b4139,b1623,b3665,b2799,b3945,b1602,b0153,b4381,b2406,b3654,b3714,b3664,b1727,b0114,b0584,b0529,b2492,b0904,b2954,b3927,b3029,b1380,b2660,b3662,b1518,b2285,b1010,,,,,,,,,,,,,,,
44,0.597801766780226,0.137878474064903,b4382,b0474,b2518,b1241,b0351,b4384,b3708,b3008,b2930,b4232,b3697,b3925,b0871,b2926,b0030,b2407,b3844,b2688,b2797,b3117,b1814,b4471,b3616,b3589,b3946,b0825,b2406,b0452,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b1539,b2492,b0904,b1533,b3927,b2413,b3662,b1518,,,,,,,,,,,,,,
45,0.405500530262968,0.42562440645645,b4467,b1478,b1241,b4069,b4384,b2744,b2297,b2458,b2779,b0030,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b0477,b4139,b3665,b0411,b2799,b3945,b1602,b0507,b2913,b4381,b3915,b3654,b3714,b3664,b2975,b3603,b0529,b2492,b0904,b2954,b3927,b3029,b1380,b3662,b1518,b2285,b1009,,,,,,,,,,,,,
45,0.423246791185682,0.307144313214173,b3553,b4382,b4069,b4384,b3752,b3115,b1849,b2296,b2779,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b0207,b3012,b1982,b0477,b4139,b1033,b0261,b2799,b1602,b0507,b2406,b3915,b0452,b1727,b0114,b0529,b2492,b0904,b2954,b1781,b3001,b3029,b1380,b0325,b2660,b1771,b3662,b2285,b1009,,,,,,,,,,,,,
45,0.447969083687788,0.22077013967049,b4467,b2836,b3399,b4269,b0493,b3588,b3003,b3011,b4384,b2744,b0871,b2926,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b1982,b4139,b0675,b2361,b0261,b2799,b3945,b1602,b0507,b2913,b4381,b3915,b1727,b2975,b0114,b3603,b0529,b2492,b0904,b1300,b2954,b3029,b1380,b3662,b2285,b1009,,,,,,,,,,,,,
46,0.456046808954842,0.212189094432015,b4467,b1478,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b4384,b2744,b0871,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b1779,b0937,b4139,b3665,b0675,b2361,b0261,b2799,b3945,b1602,b2913,b4381,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b2954,b3927,b3029,b1380,b3662,b2285,b1009,,,,,,,,,,,,
46,0.429453339538031,0.299469967175241,b4467,b0238,b0125,b4069,b3752,b2297,b2458,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b2883,b1638,b0477,b4139,b4015,b0261,b2799,b3945,b1602,b4381,b2406,b3915,b3654,b2868,b3714,b3664,b1727,b4064,b4464,b0114,b0755,b3612,b0529,b2492,b0904,b2954,b3029,b1380,b2660,b3662,b2285,b1011,,,,,,,,,,,,
