Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.202268902259499,0.648297115355029,TM1154
1,0.202268902259499,0.648297115355029,TM1155
1,0.202268902259501,0.648297115354907,TM0428
1,0.202268902259499,0.64829711535488,TM0066
