Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,
2,0.201706064780778,0.102749069392454,YNR001C,YPR001W,,,,,,,,,,
2,0.246587811733419,0.0502052784632865,UNKNOWN,YBR291C,,,,,,,,,,
2,0.265668582256868,0.0269387941807509,YFR055W,YLR303W,,,,,,,,,,
2,0.265668582229111,0.0269387942380319,YFR055W,YNL277W,,,,,,,,,,
2,0.280579130763539,0.00972206690195416,YLR043C,YDR353W,,,,,,,,,,
3,0.201576213704176,0.102682923285524,YKL106W,YKL085W,YKL120W,,,,,,,,,
4,0.264049702244983,0.0268802596885393,YBR291C,YPL262W,YLR348C,YOL126C,,,,,,,,
4,0.264049702253222,0.0268802597129252,YDR035W,YPL262W,YLR348C,YOL126C,,,,,,,,
4,0.246285425567808,0.050143712607678,YDR035W,YLR348C,YKL085W,YKL029C,,,,,,,,
4,0.235710176230149,0.0600353818764386,YKL106W,YPL262W,YOL126C,YKL120W,,,,,,,,
12,0.247147111037788,0.0137415712874713,YDR035W,YML035C,YPL111W,YCR032W,YNL141W,YNL037C,YDL066W,YKL174C,YLR348C,YOL126C,YLR164W,YDR178W
