Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.851488367170139,0.123858349376936,b2379,b2290,b3572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.791321601462748,0.0556719293742847,b4382,b4384,b3708,b3008,b3752,b0871,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b0452,b0114,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.711690828038776,0.0614182067756046,b4384,b3708,b3008,b0871,b0030,b2407,b1779,b2797,b3117,b1814,b4471,b2440,b4381,b2868,b0114,b2366,b2492,b0904,b1533,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.711720400121813,0.0613809024498268,b4382,b4384,b3708,b3008,b0871,b0030,b2407,b1779,b2797,b3117,b1814,b4471,b3449,b0261,b2868,b0114,b1539,b2492,b0904,b1533,b0494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.711720400121816,0.0613809024570175,b4382,b4384,b3708,b3008,b0871,b2779,b0030,b2407,b2797,b3117,b1814,b4471,b3665,b0261,b0114,b2366,b2492,b0904,b1533,b3825,b0494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.707573206478397,0.0548687404351434,b2836,b4384,b3708,b3008,b0871,b0030,b2407,b2797,b3117,b1814,b4471,b4381,b2868,b0114,b0755,b3612,b1539,b2492,b0904,b1533,b1813,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.712327435199797,0.0544836104566278,b3399,b2744,b3708,b3008,b0871,b2883,b1779,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b4381,b0114,b1539,b2492,b0904,b1533,b3821,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.702151514633429,0.060772179024505,b3942,b1732,b3708,b3008,b1479,b0512,b0871,b2779,b3236,b2463,b2797,b3117,b1814,b4471,b2210,b1701,b1805,b4381,b0114,b1539,b2492,b0904,b1533,b1518,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.510925224632707,0.0440923359813061,b4382,b4384,b3708,b3008,b0512,b0871,b2407,b3124,b2797,b3117,b1814,b4471,b3449,b0511,b0114,b2366,b0755,b3612,b2492,b0904,b1533,b0494,b1517,b2285,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.791100279954401,0.0682711630979913,b4384,b2744,b3708,b3008,b0871,b0030,b2407,b3236,b2797,b3117,b1814,b4471,b2210,b2440,b3665,b4374,b2361,b2291,b0114,b2366,b2492,b0904,b1533,b3927,b1518,,,,,,,,,,,,,,,,,,,,,,,,
25,0.711705132861794,0.0614194412618567,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b3708,b3008,b0871,b2779,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0114,b2366,b2492,b0904,b1533,b1518,,,,,,,,,,,,,,,,,,,,,,,,
25,0.709619407208164,0.0612394451876909,b3399,b2744,b3708,b3008,b0512,b0871,b2926,b0160,b3236,b2797,b3117,b1814,b4471,b4374,b2361,b2291,b1701,b1805,b0511,b0114,b1539,b2492,b0904,b1533,b1518,,,,,,,,,,,,,,,,,,,,,,,,
26,0.709786483545333,0.0544683936825312,b3399,b2744,b3708,b3008,b0871,b3236,b1779,b2797,b3117,b1814,b4471,b1623,b3665,b0675,b2361,b4381,b3453,b0114,b1539,b2492,b0904,b1533,b3825,b2240,b0516,b1517,,,,,,,,,,,,,,,,,,,,,,,
26,0.709646343996208,0.0603819445803898,b3399,b4382,b3942,b1732,b4384,b2744,b3708,b3008,b0512,b0871,b2407,b3236,b2797,b3117,b1814,b4471,b2440,b2913,b0114,b2366,b0755,b3612,b2492,b0904,b1533,b1511,,,,,,,,,,,,,,,,,,,,,,,
46,0.482640293411593,0.113469336279702,b4467,b1478,b4269,b0493,b3588,b3003,b3011,b1241,b4384,b3708,b3008,b0871,b0030,b2407,b3844,b1238,b1004,b3713,b1109,b0046,b3236,b1779,b1982,b2797,b3117,b1814,b4471,b2799,b3945,b1602,b0153,b2913,b4381,b2406,b1539,b2492,b0904,b3035,b1533,b1380,b1511,b4141,b1798,b0606,b2285,b1007,,,
49,0.49099653803132,0.0763010993263995,b3553,b1478,b4269,b0493,b3588,b3003,b3011,b1241,b4384,b2744,b3708,b3008,b0871,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b0207,b3012,b2797,b3117,b1814,b4471,b1033,b4374,b2361,b2291,b2799,b1602,b3915,b2366,b2492,b0904,b1781,b3001,b1380,b0325,b2660,b1771,b4141,b1798,b1518,b0606,b2285,b1007
