Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.712939878651732,0.376535632210601,b3831,b1278,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b2197,b3821,b3918,b1206,,,,,,,,,,,,,,,,,,,,,,
20,0.62718356635564,0.331193313643959,b2836,b3831,b1278,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b4138,b4123,b0621,b4381,b2406,b3918,b1206,,,,,,,,,,,,,,,,,,,,,,
20,0.627183192165247,0.331193116046164,b2836,b3831,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b4138,b4123,b0621,b4381,b2406,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,
20,0.627183192165247,0.331193116046164,b2836,b3831,b3614,b0910,b3752,b4152,b2926,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,
21,0.712939878651732,0.376535632209768,b2744,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b2197,b3821,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,
21,0.712938173738339,0.376534731770386,b4382,b3831,b4384,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b2406,b2197,b3821,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,
21,0.711704941103728,0.375883406119153,b0474,b2518,b3831,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4161,b4138,b4123,b0621,b4381,b2406,b2197,b3821,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,
21,0.711704941103728,0.375883406119401,b0474,b2518,b3831,b1278,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4161,b4138,b4123,b0621,b4381,b2406,b2197,b3821,b3918,b1206,,,,,,,,,,,,,,,,,,,,,
21,0.708852108538834,0.374319563381989,b2836,b4382,b3831,b4384,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b2406,b2197,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,
21,0.707632959370191,0.373675774111177,b2836,b0474,b2518,b3831,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4161,b4138,b4123,b0621,b4381,b2406,b2197,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,
21,0.682083538545973,0.360239010512969,b3831,b1278,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b0755,b3612,b3821,b3918,b1206,,,,,,,,,,,,,,,,,,,,,
21,0.665482224229612,0.351471109340233,b2744,b3614,b0910,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b3821,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,
21,0.665482224229597,0.351471109283739,b3831,b3614,b0910,b3752,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b3821,b3918,b0789,b1249,b1206,,,,,,,,,,,,,,,,,,,,,
21,0.661920884881928,0.349536855043894,b2836,b2744,b3614,b0910,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,
21,0.661919415248288,0.349536078770729,b2836,b4382,b3831,b4384,b3614,b0910,b3752,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b2406,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,
