Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.103313411606124,0.00669160966985175,TM0273,TM0211,TM0546,
3,0.103313411606124,0.00669160966985175,TM0273,TM0211,TM0545,
4,0.181346005179119,0.0117457807544698,TM0209,TM0272,TM0211,TM0546
4,0.181346005179119,0.0117457807544698,TM0209,TM0272,TM0211,TM0545
4,0.103322313457586,0.0066921862419464,TM0209,TM0289,TM0211,TM0546
4,0.103322313457586,0.0066921862419464,TM0209,TM0289,TM0211,TM0545
